timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-21 09:55:49,2026-07-21 09:55:49,bovada,ATP - Kitzbuhel (6),ATP,Kitzbuhel,1,1,Laslo Djere,Quentin Halys,laslo djere,quentin halys,7/21/26 6:10 AM,7/21/26 6:10 AM,False,-175,+145,1.5714285714285714,2.45,0.6363636363636364,0.4081632653061224,-2.0,(-105),(-125),23.5,(-110),(-120),True,True,True,True,ATP - Kitzbuhel (6)|laslo djere|quentin halys|7/21/26 6:10 AM|-175|+145
2026-07-21 09:55:50,2026-07-21 09:55:50,bovada,ATP - Kitzbuhel (6),ATP,Kitzbuhel,1,2,Sebastian Baez,Miomir Kecmanovic,sebastian baez,miomir kecmanovic,7/21/26 6:10 AM,7/21/26 6:10 AM,False,+120,-145,2.2,1.6896551724137931,0.45454545454545453,0.5918367346938775,+1.5,(-110),(-120),22.5,(-105),(-125),True,True,True,True,ATP - Kitzbuhel (6)|miomir kecmanovic|sebastian baez|7/21/26 6:10 AM|+120|-145
2026-07-21 09:55:51,2026-07-21 09:55:51,bovada,ATP - Kitzbuhel (6),ATP,Kitzbuhel,1,3,Adolfo Daniel Vallejo,Kilian Feldbausch,adolfo daniel vallejo,kilian feldbausch,7/21/26 7:20 AM,7/21/26 7:20 AM,False,-180,+150,1.5555555555555556,2.5,0.6428571428571428,0.4,-3.0,(-110),(-120),21.5,(-115),(-115),True,True,True,True,ATP - Kitzbuhel (6)|adolfo daniel vallejo|kilian feldbausch|7/21/26 7:20 AM|-180|+150
2026-07-21 09:55:51,2026-07-21 09:55:51,bovada,ATP - Kitzbuhel (6),ATP,Kitzbuhel,1,4,Alex Molcan,Sebastian Ofner,alex molcan,sebastian ofner,7/21/26 7:20 AM,7/21/26 7:20 AM,False,-145,+120,1.6896551724137931,2.2,0.5918367346938775,0.45454545454545453,-1.5,(-115),(-115),23.0,(-110),(-120),True,True,True,True,ATP - Kitzbuhel (6)|alex molcan|sebastian ofner|7/21/26 7:20 AM|-145|+120
2026-07-21 09:55:52,2026-07-21 09:55:52,bovada,ATP - Kitzbuhel (6),ATP,Kitzbuhel,1,5,Alexander Bublik,Facundo Diaz Acosta,alexander bublik,facundo diaz acosta,7/22/26 5:00 AM,7/22/26 5:00 AM,False,-155,+130,1.6451612903225805,2.3,0.607843137254902,0.4347826086956522,-2.0,(-105),(-125),23.5,(-105),(-125),True,True,True,True,ATP - Kitzbuhel (6)|alexander bublik|facundo diaz acosta|7/22/26 5:00 AM|-155|+130
2026-07-21 09:55:53,2026-07-21 09:55:53,bovada,ATP - Kitzbuhel (6),ATP,Kitzbuhel,1,6,Tomas Martin Etcheverry,Jurij Rodionov,tomas martin etcheverry,jurij rodionov,7/22/26 5:00 AM,7/22/26 5:00 AM,False,-200,+165,1.5,2.65,0.6666666666666666,0.37735849056603776,-2.5,(-125),(-105),22.5,(-115),(-115),True,True,True,True,ATP - Kitzbuhel (6)|jurij rodionov|tomas martin etcheverry|7/22/26 5:00 AM|-200|+165
2026-07-21 09:55:57,2026-07-21 09:55:57,bovada,ATP - Estoril (10),ATP,Estoril,3,1,Gonzalo Bueno,Tiago Pereira,gonzalo bueno,tiago pereira,7/21/26 7:00 AM,7/21/26 7:00 AM,False,-325,+260,1.3076923076923077,3.6,0.7647058823529411,0.2777777777777778,-4.0,(-125),(-105),21.5,(-110),(-120),True,True,True,True,ATP - Estoril (10)|gonzalo bueno|tiago pereira|7/21/26 7:00 AM|-325|+260
2026-07-21 09:55:58,2026-07-21 09:55:58,bovada,ATP - Estoril (10),ATP,Estoril,3,2,Jan Choinski,Jesper de Jong,jan choinski,jesper de jong,7/21/26 7:00 AM,7/21/26 7:00 AM,False,+115,-140,2.15,1.7142857142857144,0.46511627906976744,0.5833333333333333,+1.0,(-115),(-115),22.5,(-120),(-110),True,True,True,True,ATP - Estoril (10)|jan choinski|jesper de jong|7/21/26 7:00 AM|+115|-140
2026-07-21 09:55:58,2026-07-21 09:55:58,bovada,ATP - Estoril (10),ATP,Estoril,3,3,Vilius Gaubas,Pablo Carreno-Busta,vilius gaubas,pablo carreno-busta,7/21/26 7:00 AM,7/21/26 7:00 AM,False,+210,-260,3.1,1.3846153846153846,0.3225806451612903,0.7222222222222222,+3.5,(-125),(-105),22.5,(-115),(-115),True,True,True,True,ATP - Estoril (10)|pablo carreno-busta|vilius gaubas|7/21/26 7:00 AM|+210|-260
2026-07-21 09:55:59,2026-07-21 09:55:59,bovada,ATP - Estoril (10),ATP,Estoril,3,4,Daniel Merida Aguilar,Kyrian Jacquet,daniel merida aguilar,kyrian jacquet,7/21/26 8:10 AM,7/21/26 8:10 AM,False,-250,+200,1.4,3.0,0.7142857142857143,0.3333333333333333,-3.5,(-120),(-110),22.0,(-110),(-120),True,True,True,True,ATP - Estoril (10)|daniel merida aguilar|kyrian jacquet|7/21/26 8:10 AM|-250|+200
