timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-08 14:47:43,2026-07-08 14:47:43,bovada,Wimbledon - Men's Singles (1),Wimbledon,Men's Singles,1,1,Jannik Sinner,Novak Djokovic,jannik sinner,novak djokovic,7/10/26 12:30 PM,7/10/26 12:30 PM,False,-450,+350,1.2222222222222223,4.5,0.8181818181818181,0.2222222222222222,-5.0,(-120),(-110),38.5,(-110),(-120),True,True,True,True,Wimbledon - Men's Singles (1)|jannik sinner|novak djokovic|7/10/26 12:30 PM|-450|+350
2026-07-08 14:47:44,2026-07-08 14:47:44,bovada,Challenger - Braunschweig (1),Challenger,Braunschweig,8,1,Jan Choinski,Max Hans Rehberg,jan choinski,max hans rehberg,7/8/26 3:00 PM,7/8/26 3:00 PM,False,-175,+135,1.5714285714285714,2.35,0.6363636363636364,0.425531914893617,-2.5,(-110),(-120),22.5,(-110),(-120),True,True,True,True,Challenger - Braunschweig (1)|jan choinski|max hans rehberg|7/8/26 3:00 PM|-175|+135
2026-07-08 14:47:45,2026-07-08 14:47:45,bovada,Challenger - Newport (5),Challenger,Newport,9,1,Mackenzie McDonald,Adam Walton,mackenzie mcdonald,adam walton,7/8/26 3:00 PM,7/8/26 3:00 PM,False,-105,-125,1.9523809523809523,1.8,0.5121951219512195,0.5555555555555556,+0.5,(-120),(-110),23.0,(-115),(-115),True,True,True,True,Challenger - Newport (5)|adam walton|mackenzie mcdonald|7/8/26 3:00 PM|-105|-125
2026-07-08 14:47:46,2026-07-08 14:47:46,bovada,Challenger - Newport (5),Challenger,Newport,9,2,Aleksandar Vukic,Liam Broady,aleksandar vukic,liam broady,7/8/26 4:30 PM,7/8/26 4:30 PM,False,-115,-115,1.8695652173913042,1.8695652173913042,0.5348837209302326,0.5348837209302326,-110,(-110),(-120),22.5,(-120),(-110),True,True,True,True,Challenger - Newport (5)|aleksandar vukic|liam broady|7/8/26 4:30 PM|-115|-115
2026-07-08 14:47:46,2026-07-08 14:47:46,bovada,Challenger - Newport (5),Challenger,Newport,9,3,August Holmgren,Tristan Schoolkate,august holmgren,tristan schoolkate,7/8/26 4:30 PM,7/8/26 4:30 PM,False,+110,-145,2.1,1.6896551724137931,0.47619047619047616,0.5918367346938775,+1.0,(-110),(-120),23.5,(-115),(-115),True,True,True,True,Challenger - Newport (5)|august holmgren|tristan schoolkate|7/8/26 4:30 PM|+110|-145
2026-07-08 14:47:46,2026-07-08 14:47:46,bovada,Challenger - Newport (5),Challenger,Newport,9,4,Bernard Tomic,Braden Shick,bernard tomic,braden shick,7/8/26 4:30 PM,7/8/26 4:30 PM,False,-200,+150,1.5,2.5,0.6666666666666666,0.4,-3.0,(-105),(-125),22.0,(-125),(-105),True,True,True,True,Challenger - Newport (5)|bernard tomic|braden shick|7/8/26 4:30 PM|-200|+150
2026-07-08 14:47:46,2026-07-08 14:47:46,bovada,Challenger - Newport (5),Challenger,Newport,9,5,Daniil Glinka,Bu Yunchaokete,daniil glinka,bu yunchaokete,7/8/26 7:30 PM,7/8/26 7:30 PM,False,+340,-525,4.4,1.1904761904761905,0.22727272727272727,0.84,+4.0,(-105),(-125),22.0,(-105),(-125),True,True,True,True,Challenger - Newport (5)|bu yunchaokete|daniil glinka|7/8/26 7:30 PM|+340|-525
2026-07-08 14:47:47,2026-07-08 14:47:47,bovada,Challenger - Liege (1),Challenger,Liege,11,1,Miguel Damas,Gilles Arnaud Bailly,miguel damas,gilles arnaud bailly,7/8/26 3:00 PM,7/8/26 3:00 PM,False,+125,-165,2.25,1.606060606060606,0.4444444444444444,0.6226415094339623,+2.5,(-115),(-115),21.5,(-115),(-115),True,True,True,True,Challenger - Liege (1)|gilles arnaud bailly|miguel damas|7/8/26 3:00 PM|+125|-165
2026-07-08 14:47:48,2026-07-08 14:47:48,bovada,Challenger - Iasi (2),Challenger,Iasi,12,1,Zsombor Piros,Damir Dzumhur,zsombor piros,damir dzumhur,7/8/26 3:00 PM,7/8/26 3:00 PM,False,-150,+115,1.6666666666666665,2.15,0.6000000000000001,0.46511627906976744,-2.0,(-115),(-115),22.0,(-115),(-115),True,True,True,True,Challenger - Iasi (2)|damir dzumhur|zsombor piros|7/8/26 3:00 PM|-150|+115
2026-07-08 14:47:48,2026-07-08 14:47:48,bovada,Challenger - Iasi (2),Challenger,Iasi,12,2,Taro Daniel,Zdenek Kolar,taro daniel,zdenek kolar,7/9/26 7:00 AM,7/9/26 7:00 AM,False,-155,+120,1.6451612903225805,2.2,0.607843137254902,0.45454545454545453,-2.5,(-110),(-120),21.5,(-120),(-110),True,True,True,True,Challenger - Iasi (2)|taro daniel|zdenek kolar|7/9/26 7:00 AM|-155|+120
