timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-17 15:54:51,2026-07-17 15:54:51,bovada,ATP - Gstaad (2),ATP,Gstaad,1,1,Arthur Rinderknech,Stefanos Tsitsipas,arthur rinderknech,stefanos tsitsipas,7/17/26 12:10 PM,7/17/26 12:10 PM,False,+155,-185,2.55,1.5405405405405406,0.3921568627450981,0.6491228070175439,+2.0,(-115),(-115),25.0,(-120),(-110),True,True,True,True,ATP - Gstaad (2)|arthur rinderknech|stefanos tsitsipas|7/17/26 12:10 PM|+155|-185
2026-07-17 15:54:51,2026-07-17 15:54:51,bovada,ATP - Gstaad (2),ATP,Gstaad,1,2,Raphael Collignon,Juan Manuel Cerundolo,raphael collignon,juan manuel cerundolo,7/18/26 4:30 AM,7/18/26 4:30 AM,False,-145,+120,1.6896551724137931,2.2,0.5918367346938775,0.45454545454545453,-1.5,(-125),(-105),23.5,(-105),(-125),True,True,True,True,ATP - Gstaad (2)|juan manuel cerundolo|raphael collignon|7/18/26 4:30 AM|-145|+120
2026-07-17 15:54:52,2026-07-17 15:54:52,bovada,ATP - Umag (2),ATP,Umag,2,1,Roman Andres Burruchaga,Daniel Merida Aguilar,roman andres burruchaga,daniel merida aguilar,7/17/26 12:30 PM,7/17/26 12:30 PM,False,+140,-170,2.4,1.5882352941176472,0.4166666666666667,0.6296296296296295,+2.5,(-110),(-120),22.0,(-115),(-115),True,True,True,True,ATP - Umag (2)|daniel merida aguilar|roman andres burruchaga|7/17/26 12:30 PM|+140|-170
2026-07-17 15:54:52,2026-07-17 15:54:52,bovada,ATP - Umag (2),ATP,Umag,2,2,Damir Dzumhur,Alex Molcan,damir dzumhur,alex molcan,7/17/26 3:00 PM,7/17/26 3:00 PM,False,+180,-220,2.8,1.4545454545454546,0.35714285714285715,0.6875,+3.5,(-110),(-120),21.5,(-110),(-120),True,True,True,True,ATP - Umag (2)|alex molcan|damir dzumhur|7/17/26 3:00 PM|+180|-220
2026-07-17 15:54:53,2026-07-17 15:54:53,bovada,ATP - Bastad (1),ATP,Bastad,3,1,Adolfo Daniel Vallejo,Luciano Darderi,adolfo daniel vallejo,luciano darderi,7/18/26 7:00 AM,7/18/26 7:00 AM,False,+170,-210,2.7,1.4761904761904763,0.37037037037037035,0.6774193548387096,+3.0,(-110),(-120),22.0,(-115),(-115),True,True,True,True,ATP - Bastad (1)|adolfo daniel vallejo|luciano darderi|7/18/26 7:00 AM|+170|-210
2026-07-17 15:54:53,2026-07-17 15:54:53,bovada,Challenger - Bunschoten (1),Challenger,Bunschoten,9,1,Tom Gentzsch,Max Houkes,tom gentzsch,max houkes,7/17/26 12:00 PM,7/17/26 12:00 PM,False,-125,-105,1.8,1.9523809523809523,0.5555555555555556,0.5121951219512195,-1.0,(-110),(-120),22.5,(-115),(-115),True,True,True,True,Challenger - Bunschoten (1)|max houkes|tom gentzsch|7/17/26 12:00 PM|-125|-105
2026-07-17 15:54:54,2026-07-17 15:54:54,bovada,Challenger - Cordenons (1),Challenger,Cordenons,10,1,Hugo Dellien,Matyas Fuele,hugo dellien,matyas fuele,7/17/26 12:10 PM,7/17/26 12:10 PM,False,-1000,+550,1.1,6.5,0.9090909090909091,0.15384615384615385,-5.5,(-130),(EVEN),19.0,(-120),(-110),True,True,True,True,Challenger - Cordenons (1)|hugo dellien|matyas fuele|7/17/26 12:10 PM|-1000|+550
2026-07-17 15:54:55,2026-07-17 15:54:55,bovada,Challenger - Granby (4),Challenger,Granby,11,1,Philip Sekulic,Murphy Cassone,philip sekulic,murphy cassone,7/17/26 12:10 PM,7/17/26 12:10 PM,False,+145,-190,2.45,1.526315789473684,0.4081632653061224,0.6551724137931035,+3.0,(-125),(-105),22.0,(-120),(-110),True,True,True,True,Challenger - Granby (4)|murphy cassone|philip sekulic|7/17/26 12:10 PM|+145|-190
2026-07-17 15:54:56,2026-07-17 15:54:56,bovada,Challenger - Granby (4),Challenger,Granby,11,2,Liam Draxl,Arthur Gea,liam draxl,arthur gea,7/17/26 2:00 PM,7/17/26 2:00 PM,False,+155,-205,2.55,1.4878048780487805,0.3921568627450981,0.6721311475409836,+3.0,(-115),(-115),22.0,(-115),(-115),True,True,True,True,Challenger - Granby (4)|arthur gea|liam draxl|7/17/26 2:00 PM|+155|-205
2026-07-17 15:54:56,2026-07-17 15:54:56,bovada,Challenger - Granby (4),Challenger,Granby,11,3,August Holmgren,Justin Boulais,august holmgren,justin boulais,7/17/26 2:30 PM,7/17/26 2:30 PM,False,-225,+170,1.4444444444444444,2.7,0.6923076923076923,0.37037037037037035,-3.0,(-115),(-115),22.5,(-115),(-115),True,True,True,True,Challenger - Granby (4)|august holmgren|justin boulais|7/17/26 2:30 PM|-225|+170
2026-07-17 15:54:56,2026-07-17 15:54:56,bovada,Challenger - Granby (4),Challenger,Granby,11,4,Aleksandar Vukic,Alexis Galarneau,aleksandar vukic,alexis galarneau,7/17/26 6:00 PM,7/17/26 6:00 PM,False,-105,-125,1.9523809523809523,1.8,0.5121951219512195,0.5555555555555556,+1.0,(-120),(-110),23.0,(-120),(-110),True,True,True,True,Challenger - Granby (4)|aleksandar vukic|alexis galarneau|7/17/26 6:00 PM|-105|-125
2026-07-17 15:54:57,2026-07-17 15:54:57,bovada,Challenger - Pozoblanco (4),Challenger,Pozoblanco,12,1,Dan Added,Ilya Ivashka,dan added,ilya ivashka,7/17/26 1:00 PM,7/17/26 1:00 PM,False,+200,-275,3.0,1.3636363636363638,0.3333333333333333,0.7333333333333333,+3.5,(-110),(-120),21.5,(-120),(-110),True,True,True,True,Challenger - Pozoblanco (4)|dan added|ilya ivashka|7/17/26 1:00 PM|+200|-275
2026-07-17 15:54:58,2026-07-17 15:54:58,bovada,Challenger - Pozoblanco (4),Challenger,Pozoblanco,12,2,Tiago Pereira,Alejo Sanchez Quilez,tiago pereira,alejo sanchez quilez,7/17/26 1:00 PM,7/17/26 1:00 PM,False,+115,-150,2.15,1.6666666666666665,0.46511627906976744,0.6000000000000001,+2.0,(-110),(-120),21.5,(-120),(-110),True,True,True,True,Challenger - Pozoblanco (4)|alejo sanchez quilez|tiago pereira|7/17/26 1:00 PM|+115|-150
2026-07-17 15:54:58,2026-07-17 15:54:58,bovada,Challenger - Pozoblanco (4),Challenger,Pozoblanco,12,3,Akira Santillan,Izan Almazan Valiente,akira santillan,izan almazan valiente,7/17/26 2:10 PM,7/17/26 2:10 PM,False,-125,-105,1.8,1.9523809523809523,0.5555555555555556,0.5121951219512195,-1.0,(-115),(-115),22.0,(-110),(-120),True,True,True,True,Challenger - Pozoblanco (4)|akira santillan|izan almazan valiente|7/17/26 2:10 PM|-125|-105
2026-07-17 15:54:58,2026-07-17 15:54:58,bovada,Challenger - Pozoblanco (4),Challenger,Pozoblanco,12,4,Chris Rodesch,Oliver Crawford,chris rodesch,oliver crawford,7/17/26 2:10 PM,7/17/26 2:10 PM,False,-260,+190,1.3846153846153846,2.9,0.7222222222222222,0.3448275862068966,-3.5,(-110),(-120),22.0,(-120),(-110),True,True,True,True,Challenger - Pozoblanco (4)|chris rodesch|oliver crawford|7/17/26 2:10 PM|-260|+190
2026-07-17 15:54:59,2026-07-17 15:54:59,bovada,Challenger - Lincoln (4),Challenger,Lincoln,15,1,Chak Lam Coleman Wong,Spencer Johnson,chak lam coleman wong,spencer johnson,7/17/26 7:00 PM,7/17/26 7:00 PM,False,-190,+145,1.526315789473684,2.45,0.6551724137931035,0.4081632653061224,-2.5,(-110),(-120),22.5,(-120),(-110),True,True,True,True,Challenger - Lincoln (4)|chak lam coleman wong|spencer johnson|7/17/26 7:00 PM|-190|+145
2026-07-17 15:55:00,2026-07-17 15:55:00,bovada,Challenger - Lincoln (4),Challenger,Lincoln,15,2,Colton Smith,Bu Yunchaokete,colton smith,bu yunchaokete,7/17/26 7:00 PM,7/17/26 7:00 PM,False,+145,-190,2.45,1.526315789473684,0.4081632653061224,0.6551724137931035,+2.5,(-110),(-120),22.0,(-125),(-105),True,True,True,True,Challenger - Lincoln (4)|bu yunchaokete|colton smith|7/17/26 7:00 PM|+145|-190
2026-07-17 15:55:00,2026-07-17 15:55:00,bovada,Challenger - Lincoln (4),Challenger,Lincoln,15,3,Mark Lajal,Rio Noguchi,mark lajal,rio noguchi,7/17/26 7:00 PM,7/17/26 7:00 PM,False,-285,+210,1.3508771929824561,3.1,0.7402597402597403,0.3225806451612903,-4.0,(-115),(-115),21.5,(-120),(-110),True,True,True,True,Challenger - Lincoln (4)|mark lajal|rio noguchi|7/17/26 7:00 PM|-285|+210
2026-07-17 15:55:00,2026-07-17 15:55:00,bovada,Challenger - Lincoln (4),Challenger,Lincoln,15,4,Matthew Forbes,Bernard Tomic,matthew forbes,bernard tomic,7/17/26 8:30 PM,7/17/26 8:30 PM,False,+160,-210,2.6,1.4761904761904763,0.3846153846153846,0.6774193548387096,+3.0,(-120),(-110),22.5,(-105),(-125),True,True,True,True,Challenger - Lincoln (4)|bernard tomic|matthew forbes|7/17/26 8:30 PM|+160|-210
2026-07-17 15:55:01,2026-07-17 15:55:01,bovada,ITF Men's - ITF Men Gubbio (2),ITF,ITF Men Gubbio,21,1,Lorenzo Beraldo,Pierluigi Basile,lorenzo beraldo,pierluigi basile,7/17/26 12:00 PM,7/17/26 12:00 PM,False,+400,-700,5.0,1.1428571428571428,0.2,0.875,+5.5,(-125),(-115),19.5,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Gubbio (2)|lorenzo beraldo|pierluigi basile|7/17/26 12:00 PM|+400|-700
2026-07-17 15:55:01,2026-07-17 15:55:01,bovada,ITF Men's - ITF Men Gubbio (2),ITF,ITF Men Gubbio,21,2,Daniele Rapagnetta,Maximilian Homberg,daniele rapagnetta,maximilian homberg,7/17/26 3:00 PM,7/17/26 3:00 PM,False,-205,+145,1.4878048780487805,2.45,0.6721311475409836,0.4081632653061224,-3.5,(-120),(-120),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Gubbio (2)|daniele rapagnetta|maximilian homberg|7/17/26 3:00 PM|-205|+145
2026-07-17 15:55:03,2026-07-17 15:55:03,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,22,1,Luka Talan Lopatic,Javier Barranco Cosano,luka talan lopatic,javier barranco cosano,7/17/26 12:00 PM,7/17/26 12:00 PM,False,+375,-650,4.75,1.1538461538461537,0.21052631578947367,0.8666666666666667,+5.5,(-115),(-125),19.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Gandia (4)|javier barranco cosano|luka talan lopatic|7/17/26 12:00 PM|+375|-650
2026-07-17 15:55:03,2026-07-17 15:55:03,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,22,2,Reda Bennani,Anas Mazdrashki,reda bennani,anas mazdrashki,7/17/26 12:00 PM,7/17/26 12:00 PM,False,-280,+190,1.3571428571428572,2.9,0.7368421052631579,0.3448275862068966,-4.0,(-125),(-115),20.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Gandia (4)|anas mazdrashki|reda bennani|7/17/26 12:00 PM|-280|+190
2026-07-17 15:55:03,2026-07-17 15:55:03,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,22,3,Sergi Perez Contri,Pablo Martinez Gomez,sergi perez contri,pablo martinez gomez,7/17/26 12:00 PM,7/17/26 12:00 PM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-1.0,(-120),(-120),21.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Gandia (4)|pablo martinez gomez|sergi perez contri|7/17/26 12:00 PM|-140|EVEN
2026-07-17 15:55:03,2026-07-17 15:55:03,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,22,4,Sergi Fita Juan,Eric Vanshelboim,sergi fita juan,eric vanshelboim,7/17/26 1:00 PM,7/17/26 1:00 PM,False,+150,-215,2.5,1.4651162790697674,0.4,0.6825396825396826,+3.5,(-115),(-125),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Gandia (4)|eric vanshelboim|sergi fita juan|7/17/26 1:00 PM|+150|-215
2026-07-17 15:55:04,2026-07-17 15:55:04,bovada,ITF Men's - ITF Men Villa Constitucion (2),ITF,ITF Men Villa Constitucion,23,1,Maximo Zeitune,Carlos Maria Zarate,maximo zeitune,carlos maria zarate,7/17/26 12:10 PM,7/17/26 12:10 PM,False,+150,-215,2.5,1.4651162790697674,0.4,0.6825396825396826,+3.0,(-115),(-125),22.0,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Villa Constitucion (2)|carlos maria zarate|maximo zeitune|7/17/26 12:10 PM|+150|-215
2026-07-17 15:55:05,2026-07-17 15:55:05,bovada,ITF Men's - ITF Men Villa Constitucion (2),ITF,ITF Men Villa Constitucion,23,2,Joaquin Aguilar Cardozo,Juan Estevez,joaquin aguilar cardozo,juan estevez,7/17/26 12:14 PM,7/17/26 12:14 PM,False,-115,-125,1.8695652173913042,1.8,0.5348837209302326,0.5555555555555556,-115,(-115),(-125),21.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Villa Constitucion (2)|joaquin aguilar cardozo|juan estevez|7/17/26 12:14 PM|-115|-125
2026-07-17 15:55:05,2026-07-17 15:55:05,bovada,ITF Men's - ITF Men Louisville (1),ITF,ITF Men Louisville,24,1,Alexander Frusina,Timo Legout,alexander frusina,timo legout,7/17/26 12:11 PM,7/17/26 12:11 PM,False,+350,-600,4.5,1.1666666666666667,0.2222222222222222,0.8571428571428571,+5.5,(-105),(-135),18.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Louisville (1)|alexander frusina|timo legout|7/17/26 12:11 PM|+350|-600
2026-07-17 15:55:07,2026-07-17 15:55:07,bovada,ITF Men's - ITF Men Rochester (4),ITF,ITF Men Rochester,25,1,Alexander Bernard,Michael Antonius,alexander bernard,michael antonius,7/17/26 2:00 PM,7/17/26 2:00 PM,False,+285,-460,3.85,1.2173913043478262,0.2597402597402597,0.8214285714285714,+5.0,(-120),(-120),19.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Rochester (4)|alexander bernard|michael antonius|7/17/26 2:00 PM|+285|-460
2026-07-17 15:55:07,2026-07-17 15:55:07,bovada,ITF Men's - ITF Men Rochester (4),ITF,ITF Men Rochester,25,2,Ilyas Fahim,Dakotah Bobo,ilyas fahim,dakotah bobo,7/17/26 2:00 PM,7/17/26 2:00 PM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-1.5,(-120),(-120),21.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Rochester (4)|dakotah bobo|ilyas fahim|7/17/26 2:00 PM|-140|EVEN
2026-07-17 15:55:07,2026-07-17 15:55:07,bovada,ITF Men's - ITF Men Rochester (4),ITF,ITF Men Rochester,25,3,Tristan McCormick,Benjamin Willwerth,tristan mccormick,benjamin willwerth,7/17/26 2:00 PM,7/17/26 2:00 PM,False,+135,-190,2.35,1.526315789473684,0.425531914893617,0.6551724137931035,+2.5,(-110),(-130),22.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Rochester (4)|benjamin willwerth|tristan mccormick|7/17/26 2:00 PM|+135|-190
2026-07-17 15:55:07,2026-07-17 15:55:07,bovada,ITF Men's - ITF Men Rochester (4),ITF,ITF Men Rochester,25,4,Axel Nefve,Jerrid Gaines Jr,axel nefve,jerrid gaines jr,7/17/26 3:30 PM,7/17/26 3:30 PM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-2.0,(-115),(-125),21.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Rochester (4)|axel nefve|jerrid gaines jr|7/17/26 3:30 PM|-140|EVEN
