timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-23 13:06:34,2026-07-23 13:06:34,bovada,ATP - Estoril (5),ATP,Estoril,1,1,Jaime Faria,Gonzalo Bueno,jaime faria,gonzalo bueno,7/23/26 9:20 AM,7/23/26 9:20 AM,False,-600,+425,1.1666666666666667,5.25,0.8571428571428571,0.19047619047619047,-5.0,(-105),(-125),20.5,(-120),(-110),True,True,True,True,ATP - Estoril (5)|gonzalo bueno|jaime faria|7/23/26 9:20 AM|-600|+425
2026-07-23 13:06:34,2026-07-23 13:06:34,bovada,ATP - Estoril (5),ATP,Estoril,1,2,Andrey Rublev,Timofey Skatov,andrey rublev,timofey skatov,7/23/26 12:00 PM,7/23/26 12:00 PM,False,-2000,+1000,1.05,11.0,0.9523809523809523,0.09090909090909091,-6.0,(-120),(-110),18.5,(-115),(-115),True,True,True,True,ATP - Estoril (5)|andrey rublev|timofey skatov|7/23/26 12:00 PM|-2000|+1000
2026-07-23 13:06:34,2026-07-23 13:06:34,bovada,ATP - Estoril (5),ATP,Estoril,1,3,Pedro Martinez,Luciano Darderi,pedro martinez,luciano darderi,7/23/26 1:10 PM,7/23/26 1:10 PM,False,+260,-325,3.6,1.3076923076923077,0.2777777777777778,0.7647058823529411,+4.0,(-125),(-105),21.5,(-120),(-110),True,True,True,True,ATP - Estoril (5)|luciano darderi|pedro martinez|7/23/26 1:10 PM|+260|-325
2026-07-23 13:06:35,2026-07-23 13:06:35,bovada,ATP - Estoril (5),ATP,Estoril,1,4,Roman Andres Burruchaga,Alexander Blockx,roman andres burruchaga,alexander blockx,7/24/26 7:00 AM,7/24/26 7:00 AM,False,+120,-145,2.2,1.6896551724137931,0.45454545454545453,0.5918367346938775,+1.5,(-110),(-120),22.5,(-115),(-115),True,True,True,True,ATP - Estoril (5)|alexander blockx|roman andres burruchaga|7/24/26 7:00 AM|+120|-145
2026-07-23 13:06:35,2026-07-23 13:06:35,bovada,ATP - Estoril (5),ATP,Estoril,1,5,Tiago Torres,Hugo Gaston,tiago torres,hugo gaston,7/24/26 7:00 AM,7/24/26 7:00 AM,False,+260,-325,3.6,1.3076923076923077,0.2777777777777778,0.7647058823529411,+4.5,(-120),(-110),21.0,(-110),(-120),True,True,True,True,ATP - Estoril (5)|hugo gaston|tiago torres|7/24/26 7:00 AM|+260|-325
2026-07-23 13:06:35,2026-07-23 13:06:35,bovada,ATP - Kitzbuhel (1),ATP,Kitzbuhel,2,1,Alexander Bublik,Alex Molcan,alexander bublik,alex molcan,7/23/26 9:30 AM,7/23/26 9:30 AM,False,-165,+135,1.606060606060606,2.35,0.6226415094339623,0.425531914893617,-1.5,(-125),(-105),23.5,(-110),(-120),True,True,True,True,ATP - Kitzbuhel (1)|alex molcan|alexander bublik|7/23/26 9:30 AM|-165|+135
2026-07-23 13:06:36,2026-07-23 13:06:36,bovada,ITF Men's - ITF Men Segrate (1),ITF,ITF Men Segrate,5,1,Mathys Domenc,Adrian Andreev,mathys domenc,adrian andreev,7/23/26 7:30 AM,7/23/26 7:30 AM,False,+195,-290,2.95,1.3448275862068966,0.3389830508474576,0.7435897435897436,+4.0,(-120),(-120),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Segrate (1)|adrian andreev|mathys domenc|7/23/26 7:30 AM|+195|-290
2026-07-23 13:06:37,2026-07-23 13:06:37,bovada,ITF Men's - ITF Men Kursumlijska Banja (1),ITF,ITF Men Kursumlijska Banja,6,1,Ali Yazdani,Pedro Vives Marcos,ali yazdani,pedro vives marcos,7/23/26 7:40 AM,7/23/26 7:40 AM,False,+500,-1000,6.0,1.1,0.16666666666666666,0.9090909090909091,+5.5,(-105),(-135),19.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Kursumlijska Banja (1)|ali yazdani|pedro vives marcos|7/23/26 7:40 AM|+500|-1000
2026-07-23 13:06:37,2026-07-23 13:06:37,bovada,Challenger - Tampere (1),Challenger,Tampere,12,1,Dimitar Kuzmanov,Otto Virtanen,dimitar kuzmanov,otto virtanen,7/23/26 9:30 AM,7/23/26 9:30 AM,False,+170,-225,2.7,1.4444444444444444,0.37037037037037035,0.6923076923076923,+3.0,(-110),(-120),22.0,(-120),(-110),True,True,True,True,Challenger - Tampere (1)|dimitar kuzmanov|otto virtanen|7/23/26 9:30 AM|+170|-225
2026-07-23 13:06:38,2026-07-23 13:06:38,bovada,Challenger - Zug (2),Challenger,Zug,15,1,Harold Mayot,Mika Brunold,harold mayot,mika brunold,7/23/26 10:30 AM,7/23/26 10:30 AM,False,-150,+115,1.6666666666666665,2.15,0.6000000000000001,0.46511627906976744,-1.5,(-120),(-110),22.5,(-110),(-120),True,True,True,True,Challenger - Zug (2)|harold mayot|mika brunold|7/23/26 10:30 AM|-150|+115
