timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-16 14:49:58,2026-07-16 14:49:58,bovada,ATP - Bastad (4),ATP,Bastad,1,1,Alejandro Tabilo,Lautaro Midon,alejandro tabilo,lautaro midon,7/16/26 10:55 AM,7/16/26 10:55 AM,False,-375,+290,1.2666666666666666,3.9,0.7894736842105263,0.25641025641025644,-4.5,(-110),(-120),21.5,(-115),(-115),True,True,True,True,ATP - Bastad (4)|alejandro tabilo|lautaro midon|7/16/26 10:55 AM|-375|+290
2026-07-16 14:49:58,2026-07-16 14:49:58,bovada,ATP - Bastad (4),ATP,Bastad,1,2,Jesper de Jong,Sebastian Baez,jesper de jong,sebastian baez,7/16/26 12:05 PM,7/16/26 12:05 PM,False,-115,-105,1.8695652173913042,1.9523809523809523,0.5348837209302326,0.5121951219512195,-0.5,(-115),(-115),22.5,(-110),(-120),True,True,True,True,ATP - Bastad (4)|jesper de jong|sebastian baez|7/16/26 12:05 PM|-115|-105
2026-07-16 14:49:58,2026-07-16 14:49:58,bovada,ATP - Bastad (4),ATP,Bastad,1,3,Adolfo Daniel Vallejo,Stefano Travaglia,adolfo daniel vallejo,stefano travaglia,7/17/26 5:00 AM,7/17/26 5:00 AM,False,-260,+210,1.3846153846153846,3.1,0.7222222222222222,0.3225806451612903,-4.0,(-105),(-125),21.5,(-120),(-110),True,True,True,True,ATP - Bastad (4)|adolfo daniel vallejo|stefano travaglia|7/17/26 5:00 AM|-260|+210
2026-07-16 14:49:58,2026-07-16 14:49:58,bovada,ATP - Bastad (4),ATP,Bastad,1,4,Nuno Borges,Luciano Darderi,nuno borges,luciano darderi,7/17/26 6:10 AM,7/17/26 6:10 AM,False,+105,-125,2.05,1.8,0.48780487804878053,0.5555555555555556,+1.0,(-120),(-110),23.0,(-110),(-120),True,True,True,True,ATP - Bastad (4)|luciano darderi|nuno borges|7/17/26 6:10 AM|+105|-125
2026-07-16 14:49:59,2026-07-16 14:49:59,bovada,ATP - Gstaad (2),ATP,Gstaad,5,1,Alexander Shevchenko,Dominic Stephan Stricker,alexander shevchenko,dominic stephan stricker,7/16/26 11:40 AM,7/16/26 11:40 AM,False,EVEN,-120,2.0,1.8333333333333335,0.5,0.5454545454545454,+0.5,(-120),(-110),23.0,(-120),(-110),True,True,True,True,ATP - Gstaad (2)|alexander shevchenko|dominic stephan stricker|7/16/26 11:40 AM|EVEN|-120
2026-07-16 14:50:00,2026-07-16 14:50:00,bovada,ATP - Gstaad (2),ATP,Gstaad,5,2,Raphael Collignon,Valentin Vacherot,raphael collignon,valentin vacherot,7/17/26 4:30 AM,7/17/26 4:30 AM,False,-165,+135,1.606060606060606,2.35,0.6226415094339623,0.425531914893617,-2.0,(-105),(-125),24.5,(-105),(-125),True,True,True,True,ATP - Gstaad (2)|raphael collignon|valentin vacherot|7/17/26 4:30 AM|-165|+135
2026-07-16 14:50:01,2026-07-16 14:50:01,bovada,ATP - Umag (3),ATP,Umag,7,1,Damir Dzumhur,Matteo Arnaldi,damir dzumhur,matteo arnaldi,7/16/26 12:00 PM,7/16/26 12:00 PM,False,+175,-215,2.75,1.4651162790697674,0.36363636363636365,0.6825396825396826,+3.5,(-125),(-105),22.0,(-115),(-115),True,True,True,True,ATP - Umag (3)|damir dzumhur|matteo arnaldi|7/16/26 12:00 PM|+175|-215
2026-07-16 14:50:01,2026-07-16 14:50:01,bovada,ATP - Umag (3),ATP,Umag,7,2,Roman Andres Burruchaga,Camilo Ugo Carabelli,roman andres burruchaga,camilo ugo carabelli,7/16/26 12:30 PM,7/16/26 12:30 PM,False,-140,+115,1.7142857142857144,2.15,0.5833333333333333,0.46511627906976744,-1.5,(-115),(-115),22.0,(-120),(-110),True,True,True,True,ATP - Umag (3)|camilo ugo carabelli|roman andres burruchaga|7/16/26 12:30 PM|-140|+115
2026-07-16 14:50:01,2026-07-16 14:50:01,bovada,ATP - Umag (3),ATP,Umag,7,3,Alex Molcan,Alejandro Davidovich Fokina,alex molcan,alejandro davidovich fokina,7/16/26 3:00 PM,7/16/26 3:00 PM,False,+125,-150,2.25,1.6666666666666665,0.4444444444444444,0.6000000000000001,+2.5,(-115),(-115),21.5,(-120),(-110),True,True,True,True,ATP - Umag (3)|alejandro davidovich fokina|alex molcan|7/16/26 3:00 PM|+125|-150
2026-07-16 14:50:02,2026-07-16 14:50:02,bovada,ITF Men's - ITF Men Uriage (2),ITF,ITF Men Uriage,10,1,Andrea M'chich,Alexander Weis,andrea mchich,alexander weis,7/16/26 9:30 AM,7/16/26 9:30 AM,False,+400,-700,5.0,1.1428571428571428,0.2,0.875,+5.5,(-120),(-120),19.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Uriage (2)|alexander weis|andrea mchich|7/16/26 9:30 AM|+400|-700
2026-07-16 14:50:02,2026-07-16 14:50:02,bovada,ITF Men's - ITF Men Uriage (2),ITF,ITF Men Uriage,10,2,Luca Wiedenmann,Alessio Basile,luca wiedenmann,alessio basile,7/16/26 6:38 AM,7/16/26 6:38 AM,False,-550,+335,1.1818181818181819,4.35,0.8461538461538461,0.2298850574712644,-5.5,(-105),(-135),19.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Uriage (2)|alessio basile|luca wiedenmann|7/16/26 6:38 AM|-550|+335
2026-07-16 14:50:04,2026-07-16 14:50:04,bovada,ITF Men's - ITF Men Gubbio (4),ITF,ITF Men Gubbio,11,1,Pietro Marino,Gabriele Pennaforti,pietro marino,gabriele pennaforti,7/16/26 9:30 AM,7/16/26 9:30 AM,False,+200,-300,3.0,1.3333333333333333,0.3333333333333333,0.75,+4.0,(-110),(-130),20.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Gubbio (4)|gabriele pennaforti|pietro marino|7/16/26 9:30 AM|+200|-300
2026-07-16 14:50:04,2026-07-16 14:50:04,bovada,ITF Men's - ITF Men Gubbio (4),ITF,ITF Men Gubbio,11,2,Gabriele Maria Noce,Filippo Alfano,gabriele maria noce,filippo alfano,7/16/26 10:00 AM,7/16/26 10:00 AM,False,-600,+350,1.1666666666666667,4.5,0.8571428571428571,0.2222222222222222,-5.5,(-135),(-105),19.0,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Gubbio (4)|filippo alfano|gabriele maria noce|7/16/26 10:00 AM|-600|+350
2026-07-16 14:50:04,2026-07-16 14:50:04,bovada,ITF Men's - ITF Men Gubbio (4),ITF,ITF Men Gubbio,11,3,Daniele Rapagnetta,Filippo Mazzola,daniele rapagnetta,filippo mazzola,7/16/26 10:30 AM,7/16/26 10:30 AM,False,-360,+235,1.2777777777777777,3.35,0.782608695652174,0.29850746268656714,-4.5,(-130),(-110),20.0,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Gubbio (4)|daniele rapagnetta|filippo mazzola|7/16/26 10:30 AM|-360|+235
2026-07-16 14:50:05,2026-07-16 14:50:05,bovada,ITF Men's - ITF Men Gubbio (4),ITF,ITF Men Gubbio,11,4,Marcello Serafini,Pierluigi Basile,marcello serafini,pierluigi basile,7/16/26 3:00 PM,7/16/26 3:00 PM,False,+375,-650,4.75,1.1538461538461537,0.21052631578947367,0.8666666666666667,+5.5,(-130),(-110),20.0,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Gubbio (4)|marcello serafini|pierluigi basile|7/16/26 3:00 PM|+375|-650
2026-07-16 14:50:06,2026-07-16 14:50:06,bovada,ITF Men's - ITF Men Louisville (4),ITF,ITF Men Louisville,12,1,Mees Rottgering,Lev Seidman,mees rottgering,lev seidman,7/16/26 10:00 AM,7/16/26 10:00 AM,False,-5000,+1000,1.02,11.0,0.9803921568627451,0.09090909090909091,-7.0,(-130),(-110),,,,True,True,False,True,ITF Men's - ITF Men Louisville (4)|lev seidman|mees rottgering|7/16/26 10:00 AM|-5000|+1000
2026-07-16 14:50:06,2026-07-16 14:50:06,bovada,ITF Men's - ITF Men Louisville (4),ITF,ITF Men Louisville,12,2,Vignesh Gogineni,Maximus Dussault,vignesh gogineni,maximus dussault,7/16/26 11:00 AM,7/16/26 11:00 AM,False,-280,+190,1.3571428571428572,2.9,0.7368421052631579,0.3448275862068966,-4.0,(-115),(-125),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Louisville (4)|maximus dussault|vignesh gogineni|7/16/26 11:00 AM|-280|+190
2026-07-16 14:50:06,2026-07-16 14:50:06,bovada,ITF Men's - ITF Men Louisville (4),ITF,ITF Men Louisville,12,3,Evan Bynoe,Dylan Long,evan bynoe,dylan long,7/16/26 12:00 PM,7/16/26 12:00 PM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-2.0,(-120),(-120),21.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Louisville (4)|dylan long|evan bynoe|7/16/26 12:00 PM|-140|EVEN
2026-07-16 14:50:07,2026-07-16 14:50:07,bovada,ITF Men's - ITF Men Louisville (4),ITF,ITF Men Louisville,12,4,Timo Legout,Oliver Bonding,timo legout,oliver bonding,7/16/26 12:00 PM,7/16/26 12:00 PM,False,-280,+190,1.3571428571428572,2.9,0.7368421052631579,0.3448275862068966,-4.0,(-105),(-135),21.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Louisville (4)|oliver bonding|timo legout|7/16/26 12:00 PM|-280|+190
2026-07-16 14:50:08,2026-07-16 14:50:08,bovada,ITF Men's - ITF Men Rochester (5),ITF,ITF Men Rochester,13,1,Tristan McCormick,Sulaiman Syed,tristan mccormick,sulaiman syed,7/16/26 11:30 AM,7/16/26 11:30 AM,False,-2000,+750,1.05,8.5,0.9523809523809523,0.11764705882352941,-6.0,(-140),(EVEN),18.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Rochester (5)|sulaiman syed|tristan mccormick|7/16/26 11:30 AM|-2000|+750
2026-07-16 14:50:09,2026-07-16 14:50:09,bovada,ITF Men's - ITF Men Rochester (5),ITF,ITF Men Rochester,13,2,Axel Nefve,Nathan Cox,axel nefve,nathan cox,7/16/26 2:00 PM,7/16/26 2:00 PM,False,-215,+150,1.4651162790697674,2.5,0.6825396825396826,0.4,-3.0,(-125),(-115),21.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Rochester (5)|axel nefve|nathan cox|7/16/26 2:00 PM|-215|+150
2026-07-16 14:50:09,2026-07-16 14:50:09,bovada,ITF Men's - ITF Men Rochester (5),ITF,ITF Men Rochester,13,3,Ilyas Fahim,Kayden Colombo,ilyas fahim,kayden colombo,7/16/26 2:00 PM,7/16/26 2:00 PM,False,-750,+425,1.1333333333333333,5.25,0.8823529411764706,0.19047619047619047,-6.0,(-105),(-135),18.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Rochester (5)|ilyas fahim|kayden colombo|7/16/26 2:00 PM|-750|+425
2026-07-16 14:50:09,2026-07-16 14:50:09,bovada,ITF Men's - ITF Men Rochester (5),ITF,ITF Men Rochester,13,4,Dillon Beckles,Michael Antonius,dillon beckles,michael antonius,7/16/26 5:30 PM,7/16/26 5:30 PM,False,+650,-1600,7.5,1.0625,0.13333333333333333,0.9411764705882353,+6.0,(-110),(-130),18.5,(-105),(-135),True,True,True,True,ITF Men's - ITF Men Rochester (5)|dillon beckles|michael antonius|7/16/26 5:30 PM|+650|-1600
2026-07-16 14:50:11,2026-07-16 14:50:11,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,18,1,Anas Mazdrashki,Ludvig Fredrik Hede,anas mazdrashki,ludvig fredrik hede,7/16/26 12:00 PM,7/16/26 12:00 PM,False,-410,+260,1.2439024390243902,3.6,0.803921568627451,0.2777777777777778,-4.5,(-135),(-105),20.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Gandia (4)|anas mazdrashki|ludvig fredrik hede|7/16/26 12:00 PM|-410|+260
2026-07-16 14:50:11,2026-07-16 14:50:11,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,18,2,Andrey Chepelev,Sergi Fita Juan,andrey chepelev,sergi fita juan,7/16/26 12:00 PM,7/16/26 12:00 PM,False,-410,+260,1.2439024390243902,3.6,0.803921568627451,0.2777777777777778,-4.5,(-130),(-110),20.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Gandia (4)|andrey chepelev|sergi fita juan|7/16/26 12:00 PM|-410|+260
2026-07-16 14:50:11,2026-07-16 14:50:11,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,18,3,Ignacio Parisca,Pablo Martinez Gomez,ignacio parisca,pablo martinez gomez,7/16/26 12:00 PM,7/16/26 12:00 PM,False,+105,-150,2.05,1.6666666666666665,0.48780487804878053,0.6000000000000001,+1.5,(-115),(-125),21.5,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Gandia (4)|ignacio parisca|pablo martinez gomez|7/16/26 12:00 PM|+105|-150
2026-07-16 14:50:11,2026-07-16 14:50:11,bovada,ITF Men's - ITF Men Gandia (4),ITF,ITF Men Gandia,18,4,Luka Talan Lopatic,Manuel Belda,luka talan lopatic,manuel belda,7/16/26 12:00 PM,7/16/26 12:00 PM,False,-1000,+500,1.1,6.0,0.9090909090909091,0.16666666666666666,-6.5,(-125),(-115),,,,True,True,False,True,ITF Men's - ITF Men Gandia (4)|luka talan lopatic|manuel belda|7/16/26 12:00 PM|-1000|+500
