timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-09 20:38:44,2026-07-09 20:38:44,bovada,Wimbledon - Men's Singles (2),Wimbledon,Men's Singles,1,1,Arthur Fery,Alexander Zverev,arthur fery,alexander zverev,7/10/26 12:30 PM,7/10/26 12:30 PM,False,+500,-750,6.0,1.1333333333333333,0.16666666666666666,0.8823529411764706,+6.0,(-105),(-125),35.0,(-115),(-115),True,True,True,True,Wimbledon - Men's Singles (2)|alexander zverev|arthur fery|7/10/26 12:30 PM|+500|-750
2026-07-09 20:38:44,2026-07-09 20:38:44,bovada,Wimbledon - Men's Singles (2),Wimbledon,Men's Singles,1,2,Jannik Sinner,Novak Djokovic,jannik sinner,novak djokovic,7/10/26 2:30 PM,7/10/26 2:30 PM,False,-450,+350,1.2222222222222223,4.5,0.8181818181818181,0.2222222222222222,-5.0,(-115),(-115),39.0,(-115),(-115),True,True,True,True,Wimbledon - Men's Singles (2)|jannik sinner|novak djokovic|7/10/26 2:30 PM|-450|+350
2026-07-09 20:38:45,2026-07-09 20:38:45,bovada,Challenger - Newport (2),Challenger,Newport,10,1,Jacob Fearnley,Stefan Kozlov,jacob fearnley,stefan kozlov,7/9/26 9:25 PM,7/9/26 9:25 PM,False,-475,+315,1.2105263157894737,4.15,0.8260869565217391,0.24096385542168672,-4.5,(-115),(-115),21.0,(-115),(-115),True,True,True,True,Challenger - Newport (2)|jacob fearnley|stefan kozlov|7/9/26 9:25 PM|-475|+315
2026-07-09 20:38:46,2026-07-09 20:38:46,bovada,ITF Men's - ITF Men Hillcrest (1),ITF,ITF Men Hillcrest,11,1,Ofek Shimanov,Preston Brown,ofek shimanov,preston brown,7/9/26 12:22 PM,7/9/26 12:22 PM,False,-525,+325,1.1904761904761905,4.25,0.84,0.23529411764705882,-4.5,(-125),(-115),20.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Hillcrest (1)|ofek shimanov|preston brown|7/9/26 12:22 PM|-525|+325
2026-07-09 20:38:47,2026-07-09 20:38:47,bovada,ITF Men's - ITF Men The Hague (2),ITF,ITF Men The Hague,12,1,Jakub Nicod,Taym Alazmeh,jakub nicod,taym alazmeh,7/9/26 12:50 PM,7/9/26 12:50 PM,False,-1100,+550,1.0909090909090908,6.5,0.9166666666666667,0.15384615384615385,-6.0,(-125),(-115),18.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men The Hague (2)|jakub nicod|taym alazmeh|7/9/26 12:50 PM|-1100|+550
2026-07-09 20:38:47,2026-07-09 20:38:47,bovada,ITF Men's - ITF Men The Hague (2),ITF,ITF Men The Hague,12,2,Karl Friberg,Alejandro Juan Mano,karl friberg,alejandro juan mano,7/9/26 1:23 PM,7/9/26 1:23 PM,False,+115,-160,2.15,1.625,0.46511627906976744,0.6153846153846154,+2.5,(-115),(-125),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men The Hague (2)|alejandro juan mano|karl friberg|7/9/26 1:23 PM|+115|-160
2026-07-09 20:38:47,2026-07-09 20:38:47,bovada,ITF Men's - ITF Men Kassel (1),ITF,ITF Men Kassel,14,1,Giorgio Tabacco,Nino Ehrenschneider,giorgio tabacco,nino ehrenschneider,7/9/26 12:57 PM,7/9/26 12:57 PM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-1.0,(-120),(-120),22.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Kassel (1)|giorgio tabacco|nino ehrenschneider|7/9/26 12:57 PM|-140|EVEN
2026-07-09 20:38:49,2026-07-09 20:38:49,bovada,ITF Men's - ITF Men San Salvador de Jujuy (5),ITF,ITF Men San Salvador de Jujuy,15,1,Juan Estevez,Federico Juan Aguilar,juan estevez,federico juan aguilar,7/9/26 1:30 PM,7/9/26 1:30 PM,False,-700,+400,1.1428571428571428,5.0,0.875,0.2,-6.5,(-110),(-130),,,,True,True,False,True,ITF Men's - ITF Men San Salvador de Jujuy (5)|federico juan aguilar|juan estevez|7/9/26 1:30 PM|-700|+400
2026-07-09 20:38:49,2026-07-09 20:38:49,bovada,ITF Men's - ITF Men San Salvador de Jujuy (5),ITF,ITF Men San Salvador de Jujuy,15,2,Mateo Del Pino,Carlos Maria Zarate,mateo del pino,carlos maria zarate,7/9/26 1:30 PM,7/9/26 1:30 PM,False,+400,-700,5.0,1.1428571428571428,0.2,0.875,+5.5,(-115),(-125),19.0,(-130),(-110),True,True,True,True,ITF Men's - ITF Men San Salvador de Jujuy (5)|carlos maria zarate|mateo del pino|7/9/26 1:30 PM|+400|-700
2026-07-09 20:38:50,2026-07-09 20:38:50,bovada,ITF Men's - ITF Men San Salvador de Jujuy (5),ITF,ITF Men San Salvador de Jujuy,15,3,Valentino Grippo,Felipe de Dios,valentino grippo,felipe de dios,7/9/26 1:30 PM,7/9/26 1:30 PM,False,-125,-115,1.8,1.8695652173913042,0.5555555555555556,0.5348837209302326,-0.5,(-120),(-120),21.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men San Salvador de Jujuy (5)|felipe de dios|valentino grippo|7/9/26 1:30 PM|-125|-115
