timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-24 09:56:39,2026-07-24 09:56:39,bovada,Challenger - Winnipeg (4),Challenger,Winnipeg,24,1,Rio Noguchi,Charles Broom,rio noguchi,charles broom,7/24/26 1:30 PM,7/24/26 1:30 PM,False,-130,EVEN,1.7692307692307692,2.0,0.5652173913043479,0.5,-1.0,(-115),(-115),22.0,(-115),(-115),True,True,True,True,Challenger - Winnipeg (4)|charles broom|rio noguchi|7/24/26 1:30 PM|-130|EVEN
2026-07-24 09:56:39,2026-07-24 09:56:39,bovada,Challenger - Winnipeg (4),Challenger,Winnipeg,24,2,Yu Hsiou Hsu,Toby Samuel,yu hsiou hsu,toby samuel,7/24/26 2:40 PM,7/24/26 2:40 PM,False,+425,-700,5.25,1.1428571428571428,0.19047619047619047,0.875,+5.0,(EVEN),(-130),19.5,(-115),(-115),True,True,True,True,Challenger - Winnipeg (4)|toby samuel|yu hsiou hsu|7/24/26 2:40 PM|+425|-700
2026-07-24 09:56:40,2026-07-24 09:56:40,bovada,Challenger - Winnipeg (4),Challenger,Winnipeg,24,3,Shintaro Mochizuki,Johannus Monday,shintaro mochizuki,johannus monday,7/24/26 6:00 PM,7/24/26 6:00 PM,False,-185,+140,1.5405405405405406,2.4,0.6491228070175439,0.4166666666666667,-2.5,(-120),(-110),22.0,(-120),(-110),True,True,True,True,Challenger - Winnipeg (4)|johannus monday|shintaro mochizuki|7/24/26 6:00 PM|-185|+140
2026-07-24 09:56:40,2026-07-24 09:56:40,bovada,Challenger - Winnipeg (4),Challenger,Winnipeg,24,4,Liam Draxl,Clement Chidekh,liam draxl,clement chidekh,7/24/26 7:00 PM,7/24/26 7:00 PM,False,-135,+105,1.7407407407407407,2.05,0.574468085106383,0.48780487804878053,-1.0,(-115),(-115),22.0,(-115),(-115),True,True,True,True,Challenger - Winnipeg (4)|clement chidekh|liam draxl|7/24/26 7:00 PM|-135|+105
2026-07-24 09:56:41,2026-07-24 09:56:41,bovada,ITF Men's - ITF Men Segrate (2),ITF,ITF Men Segrate,28,1,Juan Cruz Martin Manzano,Raffaele Ciurnelli,juan cruz martin manzano,raffaele ciurnelli,7/24/26 5:43 AM,7/24/26 5:43 AM,False,-280,+190,1.3571428571428572,2.9,0.7368421052631579,0.3448275862068966,-4.0,(-105),(-135),21.0,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Segrate (2)|juan cruz martin manzano|raffaele ciurnelli|7/24/26 5:43 AM|-280|+190
2026-07-24 09:56:41,2026-07-24 09:56:41,bovada,ITF Men's - ITF Men Segrate (2),ITF,ITF Men Segrate,28,2,Gabriele Bosio,Yanis Ghazouani Durand,gabriele bosio,yanis ghazouani durand,7/24/26 6:43 AM,7/24/26 6:43 AM,False,-110,-130,1.9090909090909092,1.7692307692307692,0.5238095238095238,0.5652173913043479,+1.0,(-120),(-120),21.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Segrate (2)|gabriele bosio|yanis ghazouani durand|7/24/26 6:43 AM|-110|-130
2026-07-24 09:56:43,2026-07-24 09:56:43,bovada,ITF Men's - ITF Men Metzingen (4),ITF,ITF Men Metzingen,29,1,Daniel Siniakov,Raphael Perot,daniel siniakov,raphael perot,7/24/26 7:00 AM,7/24/26 7:00 AM,False,-190,+135,1.526315789473684,2.35,0.6551724137931035,0.425531914893617,-3.0,(-120),(-120),21.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Metzingen (4)|daniel siniakov|raphael perot|7/24/26 7:00 AM|-190|+135
2026-07-24 09:56:43,2026-07-24 09:56:43,bovada,ITF Men's - ITF Men Metzingen (4),ITF,ITF Men Metzingen,29,2,Viktor Durasovic,Adrian Oetzbach,viktor durasovic,adrian oetzbach,7/24/26 7:00 AM,7/24/26 7:00 AM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-1.5,(-115),(-125),22.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Metzingen (4)|adrian oetzbach|viktor durasovic|7/24/26 7:00 AM|-140|EVEN
2026-07-24 09:56:43,2026-07-24 09:56:43,bovada,ITF Men's - ITF Men Metzingen (4),ITF,ITF Men Metzingen,29,3,Johan Nikles,Yannik Kelm,johan nikles,yannik kelm,7/24/26 9:00 AM,7/24/26 9:00 AM,False,EVEN,-140,2.0,1.7142857142857144,0.5,0.5833333333333333,+1.5,(-120),(-120),21.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Metzingen (4)|johan nikles|yannik kelm|7/24/26 9:00 AM|EVEN|-140
2026-07-24 09:56:43,2026-07-24 09:56:43,bovada,ITF Men's - ITF Men Metzingen (4),ITF,ITF Men Metzingen,29,4,Max Houkes,Patrick Zahraj,max houkes,patrick zahraj,7/24/26 12:00 PM,7/24/26 12:00 PM,False,-550,+335,1.1818181818181819,4.35,0.8461538461538461,0.2298850574712644,-5.0,(-125),(-115),20.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Metzingen (4)|max houkes|patrick zahraj|7/24/26 12:00 PM|-550|+335
2026-07-24 09:56:45,2026-07-24 09:56:45,bovada,ITF Men's - ITF Men Ollersbach (4),ITF,ITF Men Ollersbach,30,1,Andrej Martin,Marat Sharipov,andrej martin,marat sharipov,7/24/26 8:00 AM,7/24/26 8:00 AM,False,+135,-190,2.35,1.526315789473684,0.425531914893617,0.6551724137931035,+3.0,(-130),(-110),22.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Ollersbach (4)|andrej martin|marat sharipov|7/24/26 8:00 AM|+135|-190
2026-07-24 09:56:45,2026-07-24 09:56:45,bovada,ITF Men's - ITF Men Ollersbach (4),ITF,ITF Men Ollersbach,30,2,Jan Kumstat,Mathys Erhard,jan kumstat,mathys erhard,7/24/26 8:00 AM,7/24/26 8:00 AM,False,-120,-120,1.8333333333333335,1.8333333333333335,0.5454545454545454,0.5454545454545454,-120,(-120),(-120),22.5,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Ollersbach (4)|jan kumstat|mathys erhard|7/24/26 8:00 AM|-120|-120
2026-07-24 09:56:46,2026-07-24 09:56:46,bovada,ITF Men's - ITF Men Ollersbach (4),ITF,ITF Men Ollersbach,30,3,Filip Jeff Planinsek,Bor Artnak,filip jeff planinsek,bor artnak,7/24/26 9:00 AM,7/24/26 9:00 AM,False,-120,-120,1.8333333333333335,1.8333333333333335,0.5454545454545454,0.5454545454545454,-120,(-120),(-120),22.0,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Ollersbach (4)|bor artnak|filip jeff planinsek|7/24/26 9:00 AM|-120|-120
2026-07-24 09:56:46,2026-07-24 09:56:46,bovada,ITF Men's - ITF Men Ollersbach (4),ITF,ITF Men Ollersbach,30,4,Tommaso Compagnucci,Sebastian Sorger,tommaso compagnucci,sebastian sorger,7/24/26 11:00 AM,7/24/26 11:00 AM,False,-140,EVEN,1.7142857142857144,2.0,0.5833333333333333,0.5,-1.5,(-120),(-120),21.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Ollersbach (4)|sebastian sorger|tommaso compagnucci|7/24/26 11:00 AM|-140|EVEN
2026-07-24 09:56:47,2026-07-24 09:56:47,bovada,ITF Men's - ITF Men Kursumlijska Banja (2),ITF,ITF Men Kursumlijska Banja,31,1,Branko Djuric,Nikita Bilozertsev,branko djuric,nikita bilozertsev,7/24/26 5:30 AM,7/24/26 5:30 AM,False,-255,+175,1.392156862745098,2.75,0.7183098591549296,0.36363636363636365,-4.0,(-115),(-125),20.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Kursumlijska Banja (2)|branko djuric|nikita bilozertsev|7/24/26 5:30 AM|-255|+175
2026-07-24 09:56:47,2026-07-24 09:56:47,bovada,ITF Men's - ITF Men Kursumlijska Banja (2),ITF,ITF Men Kursumlijska Banja,31,2,Dusan Obradovic,Elgin Khoeblal,dusan obradovic,elgin khoeblal,7/24/26 5:30 AM,7/24/26 5:30 AM,False,-150,+105,1.6666666666666665,2.05,0.6000000000000001,0.48780487804878053,-1.5,(-125),(-115),21.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Kursumlijska Banja (2)|dusan obradovic|elgin khoeblal|7/24/26 5:30 AM|-150|+105
2026-07-24 09:56:49,2026-07-24 09:56:49,bovada,ITF Men's - ITF Men Rognac (4),ITF,ITF Men Rognac,32,1,Lucas Marionneau,Hugo Car,lucas marionneau,hugo car,7/24/26 9:00 AM,7/24/26 9:00 AM,False,-160,+115,1.625,2.15,0.6153846153846154,0.46511627906976744,-2.0,(-120),(-120),21.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Rognac (4)|hugo car|lucas marionneau|7/24/26 9:00 AM|-160|+115
2026-07-24 09:56:49,2026-07-24 09:56:49,bovada,ITF Men's - ITF Men Rognac (4),ITF,ITF Men Rognac,32,2,Mathieu Scaglia,Julio Cesar Porras,mathieu scaglia,julio cesar porras,7/24/26 9:00 AM,7/24/26 9:00 AM,False,+150,-215,2.5,1.4651162790697674,0.4,0.6825396825396826,+3.5,(-120),(-120),21.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Rognac (4)|julio cesar porras|mathieu scaglia|7/24/26 9:00 AM|+150|-215
2026-07-24 09:56:49,2026-07-24 09:56:49,bovada,ITF Men's - ITF Men Rognac (4),ITF,ITF Men Rognac,32,3,Alexandre Reco,Loan Lestir,alexandre reco,loan lestir,7/24/26 10:00 AM,7/24/26 10:00 AM,False,-330,+220,1.303030303030303,3.2,0.7674418604651163,0.3125,-4.0,(-130),(-110),20.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Rognac (4)|alexandre reco|loan lestir|7/24/26 10:00 AM|-330|+220
2026-07-24 09:56:49,2026-07-24 09:56:49,bovada,ITF Men's - ITF Men Rognac (4),ITF,ITF Men Rognac,32,4,Lui Maxted,Clement Lemire,lui maxted,clement lemire,7/24/26 10:00 AM,7/24/26 10:00 AM,False,-550,+335,1.1818181818181819,4.35,0.8461538461538461,0.2298850574712644,-5.0,(-125),(-115),19.5,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Rognac (4)|clement lemire|lui maxted|7/24/26 10:00 AM|-550|+335
2026-07-24 09:56:51,2026-07-24 09:56:51,bovada,ITF Men's - ITF Men Champaign (4),ITF,ITF Men Champaign,33,1,Mitchell Sheldon,William Mroz Mroz,mitchell sheldon,william mroz mroz,7/24/26 11:00 AM,7/24/26 11:00 AM,False,+180,-265,2.8,1.3773584905660377,0.35714285714285715,0.726027397260274,+3.5,(-110),(-130),21.5,(-110),(-130),True,True,True,True,ITF Men's - ITF Men Champaign (4)|mitchell sheldon|william mroz mroz|7/24/26 11:00 AM|+180|-265
2026-07-24 09:56:51,2026-07-24 09:56:51,bovada,ITF Men's - ITF Men Champaign (4),ITF,ITF Men Champaign,33,2,Karim Bennani,William Jansen,karim bennani,william jansen,7/24/26 12:00 PM,7/24/26 12:00 PM,False,-205,+145,1.4878048780487805,2.45,0.6721311475409836,0.4081632653061224,-3.5,(-115),(-125),21.5,(-115),(-125),True,True,True,True,ITF Men's - ITF Men Champaign (4)|karim bennani|william jansen|7/24/26 12:00 PM|-205|+145
2026-07-24 09:56:52,2026-07-24 09:56:52,bovada,ITF Men's - ITF Men Champaign (4),ITF,ITF Men Champaign,33,3,Nikita Samuel Filin,Naoya Honda,nikita samuel filin,naoya honda,7/24/26 12:00 PM,7/24/26 12:00 PM,False,-150,+105,1.6666666666666665,2.05,0.6000000000000001,0.48780487804878053,-1.5,(-120),(-120),21.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Champaign (4)|naoya honda|nikita samuel filin|7/24/26 12:00 PM|-150|+105
2026-07-24 09:56:52,2026-07-24 09:56:52,bovada,ITF Men's - ITF Men Champaign (4),ITF,ITF Men Champaign,33,4,Eli Stephenson,Evan Bynoe,eli stephenson,evan bynoe,7/24/26 1:00 PM,7/24/26 1:00 PM,False,+160,-230,2.6,1.434782608695652,0.3846153846153846,0.696969696969697,+3.5,(-120),(-120),20.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Champaign (4)|eli stephenson|evan bynoe|7/24/26 1:00 PM|+160|-230
2026-07-24 09:56:53,2026-07-24 09:56:53,bovada,ITF Men's - ITF Men Denia (2),ITF,ITF Men Denia,34,1,Pedro Rodenas,Oscar Jose Gutierrez,pedro rodenas,oscar jose gutierrez,7/24/26 12:00 PM,7/24/26 12:00 PM,False,-265,+180,1.3773584905660377,2.8,0.726027397260274,0.35714285714285715,-3.5,(-135),(-105),21.0,(-120),(-120),True,True,True,True,ITF Men's - ITF Men Denia (2)|oscar jose gutierrez|pedro rodenas|7/24/26 12:00 PM|-265|+180
2026-07-24 09:56:53,2026-07-24 09:56:53,bovada,ITF Men's - ITF Men Denia (2),ITF,ITF Men Denia,34,2,Reda Bennani,Javier Barranco Cosano,reda bennani,javier barranco cosano,7/24/26 12:00 PM,7/24/26 12:00 PM,False,-110,-130,1.9090909090909092,1.7692307692307692,0.5238095238095238,0.5652173913043479,+0.5,(-120),(-120),21.5,(-125),(-115),True,True,True,True,ITF Men's - ITF Men Denia (2)|javier barranco cosano|reda bennani|7/24/26 12:00 PM|-110|-130
