timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-12 14:05:47,2026-07-12 14:05:47,bovada,Wimbledon - Men's Singles (1),Wimbledon,Men's Singles,1,1,Jannik Sinner,Alexander Zverev,jannik sinner,alexander zverev,7/12/26 3:20 PM,7/12/26 3:20 PM,False,-500,+425,1.2,5.25,0.8333333333333334,0.19047619047619047,-5.0,(-125),(-105),39.0,(-110),(-120),True,True,True,True,Wimbledon - Men's Singles (1)|alexander zverev|jannik sinner|7/12/26 3:20 PM|-500|+425
2026-07-12 14:05:50,2026-07-12 14:05:50,bovada,ATP - Bastad (9),ATP,Bastad,2,1,Nikola Slavic,Miguel Damas,nikola slavic,miguel damas,7/12/26 2:20 PM,7/12/26 2:20 PM,False,+425,-600,5.25,1.1666666666666667,0.19047619047619047,0.8571428571428571,+5.5,(-130),(EVEN),19.5,(-110),(-120),True,True,True,True,ATP - Bastad (9)|miguel damas|nikola slavic|7/12/26 2:20 PM|+425|-600
2026-07-12 14:05:50,2026-07-12 14:05:50,bovada,ATP - Bastad (9),ATP,Bastad,2,2,Jesper de Jong,Vilius Gaubas,jesper de jong,vilius gaubas,7/13/26 12:40 PM,7/13/26 12:40 PM,False,-220,+180,1.4545454545454546,2.8,0.6875,0.35714285714285715,-3.5,(-110),(-120),21.5,(-125),(-105),True,True,True,True,ATP - Bastad (9)|jesper de jong|vilius gaubas|7/13/26 12:40 PM|-220|+180
2026-07-12 14:05:50,2026-07-12 14:05:50,bovada,ATP - Bastad (9),ATP,Bastad,2,3,Dalibor Svrcina,Grigor Dimitrov,dalibor svrcina,grigor dimitrov,7/14/26 9:00 AM,7/14/26 9:00 AM,False,+175,-215,2.75,1.4651162790697674,0.36363636363636365,0.6825396825396826,+3.5,(-115),(-115),21.5,(-125),(-105),True,True,True,True,ATP - Bastad (9)|dalibor svrcina|grigor dimitrov|7/14/26 9:00 AM|+175|-215
2026-07-12 14:05:51,2026-07-12 14:05:51,bovada,ATP - Bastad (9),ATP,Bastad,2,4,Daniel Altmaier,Hugo Gaston,daniel altmaier,hugo gaston,7/14/26 9:00 AM,7/14/26 9:00 AM,False,-150,+125,1.6666666666666665,2.25,0.6000000000000001,0.4444444444444444,-2.5,(-110),(-120),22.5,(EVEN),(-130),True,True,True,True,ATP - Bastad (9)|daniel altmaier|hugo gaston|7/14/26 9:00 AM|-150|+125
2026-07-12 14:05:51,2026-07-12 14:05:51,bovada,ATP - Bastad (9),ATP,Bastad,2,5,Jan Choinski,Nikoloz Basilashvili,jan choinski,nikoloz basilashvili,7/14/26 9:00 AM,7/14/26 9:00 AM,False,-175,+145,1.5714285714285714,2.45,0.6363636363636364,0.4081632653061224,-2.5,(-115),(-115),22.5,(-110),(-120),True,True,True,True,ATP - Bastad (9)|jan choinski|nikoloz basilashvili|7/14/26 9:00 AM|-175|+145
2026-07-12 14:05:51,2026-07-12 14:05:51,bovada,ATP - Bastad (9),ATP,Bastad,2,6,Max Dahlin,Sebastian Baez,max dahlin,sebastian baez,7/14/26 9:00 AM,7/14/26 9:00 AM,False,+2000,-20000,21.0,1.005,0.047619047619047616,0.9950248756218907,+7.5,(-110),(-120),16.5,(-115),(-115),True,True,True,True,ATP - Bastad (9)|max dahlin|sebastian baez|7/14/26 9:00 AM|+2000|-20000
2026-07-12 14:05:52,2026-07-12 14:05:52,bovada,ATP - Bastad (9),ATP,Bastad,2,7,Nicolai Budkov Kjaer,Andrea Pellegrino,nicolai budkov kjaer,andrea pellegrino,7/14/26 9:00 AM,7/14/26 9:00 AM,False,EVEN,-120,2.0,1.8333333333333335,0.5,0.5454545454545454,+0.5,(-120),(-110),22.5,(-115),(-115),True,True,True,True,ATP - Bastad (9)|andrea pellegrino|nicolai budkov kjaer|7/14/26 9:00 AM|EVEN|-120
2026-07-12 14:05:52,2026-07-12 14:05:52,bovada,ATP - Bastad (9),ATP,Bastad,2,8,Nuno Borges,Moise Kouame,nuno borges,moise kouame,7/14/26 9:00 AM,7/14/26 9:00 AM,False,-425,+325,1.2352941176470589,4.25,0.8095238095238095,0.23529411764705882,-4.5,(-110),(-120),20.5,(-115),(-115),True,True,True,True,ATP - Bastad (9)|moise kouame|nuno borges|7/14/26 9:00 AM|-425|+325
2026-07-12 14:05:52,2026-07-12 14:05:52,bovada,ATP - Bastad (9),ATP,Bastad,2,9,Sebastian Ofner,Thiago Agustin Tirante,sebastian ofner,thiago agustin tirante,7/14/26 9:00 AM,7/14/26 9:00 AM,False,+120,-145,2.2,1.6896551724137931,0.45454545454545453,0.5918367346938775,+1.5,(-115),(-115),22.5,(-125),(-105),True,True,True,True,ATP - Bastad (9)|sebastian ofner|thiago agustin tirante|7/14/26 9:00 AM|+120|-145
2026-07-12 14:05:56,2026-07-12 14:05:56,bovada,ATP - Umag (11),ATP,Umag,3,1,Andrea Guerrieri,Federico Agustin Gomez,andrea guerrieri,federico agustin gomez,7/12/26 3:00 PM,7/12/26 3:00 PM,False,-175,+145,1.5714285714285714,2.45,0.6363636363636364,0.4081632653061224,-2.5,(-120),(-110),21.5,(-120),(-110),True,True,True,True,ATP - Umag (11)|andrea guerrieri|federico agustin gomez|7/12/26 3:00 PM|-175|+145
2026-07-12 14:05:56,2026-07-12 14:05:56,bovada,ATP - Umag (11),ATP,Umag,3,2,Juan Carlos Prado Angelo,Nikolas Sanchez-Izquierdo,juan carlos prado angelo,nikolas sanchez-izquierdo,7/12/26 3:00 PM,7/12/26 3:00 PM,False,+130,-155,2.3,1.6451612903225805,0.4347826086956522,0.607843137254902,+2.0,(-120),(-110),22.0,(-120),(-110),True,True,True,True,ATP - Umag (11)|juan carlos prado angelo|nikolas sanchez-izquierdo|7/12/26 3:00 PM|+130|-155
2026-07-12 14:05:56,2026-07-12 14:05:56,bovada,ATP - Umag (11),ATP,Umag,3,3,Lukas Neumayer,Marko Topo,lukas neumayer,marko topo,7/12/26 3:00 PM,7/12/26 3:00 PM,False,-300,+240,1.3333333333333333,3.4,0.75,0.29411764705882354,-4.0,(-115),(-115),21.0,(-120),(-110),True,True,True,True,ATP - Umag (11)|lukas neumayer|marko topo|7/12/26 3:00 PM|-300|+240
2026-07-12 14:05:57,2026-07-12 14:05:57,bovada,ATP - Umag (11),ATP,Umag,3,4,Marco Cecchinato,Genaro Alberto Olivieri,marco cecchinato,genaro alberto olivieri,7/12/26 3:00 PM,7/12/26 3:00 PM,False,-350,+275,1.2857142857142856,3.75,0.7777777777777779,0.26666666666666666,-4.5,(-120),(-110),21.0,(-115),(-115),True,True,True,True,ATP - Umag (11)|genaro alberto olivieri|marco cecchinato|7/12/26 3:00 PM|-350|+275
2026-07-12 14:05:57,2026-07-12 14:05:57,bovada,ATP - Umag (11),ATP,Umag,3,5,Alex Molcan,Valentin Royer,alex molcan,valentin royer,7/13/26 3:00 PM,7/13/26 3:00 PM,False,-150,+125,1.6666666666666665,2.25,0.6000000000000001,0.4444444444444444,-2.5,(-110),(-120),22.5,(-105),(-125),True,True,True,True,ATP - Umag (11)|alex molcan|valentin royer|7/13/26 3:00 PM|-150|+125
2026-07-12 14:05:57,2026-07-12 14:05:57,bovada,ATP - Umag (11),ATP,Umag,3,6,Damir Dzumhur,Henrique Rocha,damir dzumhur,henrique rocha,7/13/26 3:00 PM,7/13/26 3:00 PM,False,EVEN,-120,2.0,1.8333333333333335,0.5,0.5454545454545454,+0.5,(-115),(-115),22.5,(-110),(-120),True,True,True,True,ATP - Umag (11)|damir dzumhur|henrique rocha|7/13/26 3:00 PM|EVEN|-120
2026-07-12 14:05:57,2026-07-12 14:05:57,bovada,ATP - Umag (11),ATP,Umag,3,7,Dusan Lajovic,Luca van Assche,dusan lajovic,luca van assche,7/13/26 3:00 PM,7/13/26 3:00 PM,False,+115,-140,2.15,1.7142857142857144,0.46511627906976744,0.5833333333333333,+1.5,(-115),(-115),22.5,(-110),(-120),True,True,True,True,ATP - Umag (11)|dusan lajovic|luca van assche|7/13/26 3:00 PM|+115|-140
2026-07-12 14:05:58,2026-07-12 14:05:58,bovada,ATP - Umag (11),ATP,Umag,3,8,Kyrian Jacquet,Marco Trungelliti,kyrian jacquet,marco trungelliti,7/13/26 3:00 PM,7/13/26 3:00 PM,False,-120,EVEN,1.8333333333333335,2.0,0.5454545454545454,0.5,-0.5,(-120),(-110),22.5,(-110),(-120),True,True,True,True,ATP - Umag (11)|kyrian jacquet|marco trungelliti|7/13/26 3:00 PM|-120|EVEN
2026-07-12 14:05:58,2026-07-12 14:05:58,bovada,ATP - Umag (11),ATP,Umag,3,9,Matej Dodig,Pablo Carreno-Busta,matej dodig,pablo carreno-busta,7/13/26 3:00 PM,7/13/26 3:00 PM,False,+275,-350,3.75,1.2857142857142856,0.26666666666666666,0.7777777777777779,+4.5,(-130),(EVEN),21.5,(-105),(-125),True,True,True,True,ATP - Umag (11)|matej dodig|pablo carreno-busta|7/13/26 3:00 PM|+275|-350
