timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-16 12:07:01,2026-07-16 12:07:01,bovada,ATP - Bastad (4),ATP,Bastad,1,1,Adolfo Daniel Vallejo,Stefano Travaglia,adolfo daniel vallejo,stefano travaglia,7/17/26 5:00 AM,7/17/26 5:00 AM,False,-260,+210,1.3846153846153846,3.1,0.7222222222222222,0.3225806451612903,-4.0,(-105),(-125),21.5,(-120),(-110),True,True,True,True,ATP - Bastad (4)|adolfo daniel vallejo|stefano travaglia|7/17/26 5:00 AM|-260|+210
2026-07-16 12:07:01,2026-07-16 12:07:01,bovada,ATP - Bastad (4),ATP,Bastad,1,2,Nuno Borges,Luciano Darderi,nuno borges,luciano darderi,7/17/26 5:00 AM,7/17/26 5:00 AM,False,+105,-125,2.05,1.8,0.48780487804878053,0.5555555555555556,+1.0,(-120),(-110),23.0,(-110),(-120),True,True,True,True,ATP - Bastad (4)|luciano darderi|nuno borges|7/17/26 5:00 AM|+105|-125
2026-07-16 12:07:02,2026-07-16 12:07:02,bovada,ATP - Bastad (4),ATP,Bastad,1,3,Alejandro Tabilo,Lautaro Midon,alejandro tabilo,lautaro midon,7/16/26 9:10 AM,7/16/26 9:10 AM,False,-350,+275,1.2857142857142856,3.75,0.7777777777777779,0.26666666666666666,-4.5,(-110),(-120),21.5,(-115),(-115),True,True,True,True,ATP - Bastad (4)|alejandro tabilo|lautaro midon|7/16/26 9:10 AM|-350|+275
2026-07-16 12:07:02,2026-07-16 12:07:02,bovada,ATP - Bastad (4),ATP,Bastad,1,4,Jesper de Jong,Sebastian Baez,jesper de jong,sebastian baez,7/16/26 10:20 AM,7/16/26 10:20 AM,False,-115,-105,1.8695652173913042,1.9523809523809523,0.5348837209302326,0.5121951219512195,-0.5,(-115),(-115),22.5,(-110),(-120),True,True,True,True,ATP - Bastad (4)|jesper de jong|sebastian baez|7/16/26 10:20 AM|-115|-105
2026-07-16 12:07:03,2026-07-16 12:07:03,bovada,ATP - Gstaad (3),ATP,Gstaad,2,1,Alexander Bublik,Quentin Halys,alexander bublik,quentin halys,7/16/26 9:00 AM,7/16/26 9:00 AM,False,-225,+185,1.4444444444444444,2.85,0.6923076923076923,0.3508771929824561,-2.5,(-110),(-120),24.5,(-120),(-110),True,True,True,True,ATP - Gstaad (3)|alexander bublik|quentin halys|7/16/26 9:00 AM|-225|+185
2026-07-16 12:07:03,2026-07-16 12:07:03,bovada,ATP - Gstaad (3),ATP,Gstaad,2,2,Alexander Shevchenko,Dominic Stephan Stricker,alexander shevchenko,dominic stephan stricker,7/16/26 11:30 AM,7/16/26 11:30 AM,False,EVEN,-120,2.0,1.8333333333333335,0.5,0.5454545454545454,-110,(-110),(-120),23.0,(-120),(-110),True,True,True,True,ATP - Gstaad (3)|alexander shevchenko|dominic stephan stricker|7/16/26 11:30 AM|EVEN|-120
2026-07-16 12:07:04,2026-07-16 12:07:04,bovada,ATP - Gstaad (3),ATP,Gstaad,2,3,Raphael Collignon,Valentin Vacherot,raphael collignon,valentin vacherot,7/17/26 4:30 AM,7/17/26 4:30 AM,False,-165,+135,1.606060606060606,2.35,0.6226415094339623,0.425531914893617,-2.0,(-105),(-125),24.5,(-105),(-125),True,True,True,True,ATP - Gstaad (3)|raphael collignon|valentin vacherot|7/17/26 4:30 AM|-165|+135
2026-07-16 12:07:05,2026-07-16 12:07:05,bovada,ATP - Umag (4),ATP,Umag,3,1,Daniel Merida Aguilar,Titouan Droguet,daniel merida aguilar,titouan droguet,7/16/26 10:00 AM,7/16/26 10:00 AM,False,-155,+130,1.6451612903225805,2.3,0.607843137254902,0.4347826086956522,-2.0,(-105),(-125),22.5,(-105),(-125),True,True,True,True,ATP - Umag (4)|daniel merida aguilar|titouan droguet|7/16/26 10:00 AM|-155|+130
2026-07-16 12:07:05,2026-07-16 12:07:05,bovada,ATP - Umag (4),ATP,Umag,3,2,Damir Dzumhur,Matteo Arnaldi,damir dzumhur,matteo arnaldi,7/16/26 12:00 PM,7/16/26 12:00 PM,False,+170,-210,2.7,1.4761904761904763,0.37037037037037035,0.6774193548387096,+3.5,(-125),(-105),22.0,(-115),(-115),True,True,True,True,ATP - Umag (4)|damir dzumhur|matteo arnaldi|7/16/26 12:00 PM|+170|-210
2026-07-16 12:07:05,2026-07-16 12:07:05,bovada,ATP - Umag (4),ATP,Umag,3,3,Roman Andres Burruchaga,Camilo Ugo Carabelli,roman andres burruchaga,camilo ugo carabelli,7/16/26 12:30 PM,7/16/26 12:30 PM,False,-155,+130,1.6451612903225805,2.3,0.607843137254902,0.4347826086956522,-2.0,(-110),(-120),22.0,(-120),(-110),True,True,True,True,ATP - Umag (4)|camilo ugo carabelli|roman andres burruchaga|7/16/26 12:30 PM|-155|+130
