bet_id,timestamp,event,match,match_uid,feature_snapshot_id,run_id,bet_on,bet_on_player1,odds_decimal,stake,stake_fraction,model_prob,market_prob,edge,kelly_fraction,potential_profit,potential_loss,group_key,bankroll,model_version,match_date,match_start_time,status
bet_20260714_035243_0,2026-07-14 03:52:43,ATP - Gstaad (9),Pedro Martinez vs Yannick Hanfmann,match_6547e9259c06301a0aac,feat_ee6471c1dc40f80df436,run_20260714T033921Z,Pedro Martinez,True,3.75,5.171808749186154,0.005171808749186154,0.3852930963039398,0.26666666666666666,0.11862642963727316,0.05,14.222474060261925,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_1,2026-07-14 03:52:43,ATP - Gstaad (9),Jerome Kym vs Dylan Dietrich,match_996af8e40ba76a9dbd01,feat_32fb1277628441f5a42f,run_20260714T033921Z,Dylan Dietrich,False,2.45,3.74943605623833,0.00374943605623833,0.42961663007736206,0.4081632653061224,0.021453364771239658,0.0362487887514049,5.436682281545579,3.74943605623833,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_2,2026-07-14 03:52:43,ATP - Gstaad (9),Federico Cina vs Quentin Halys,match_7a1b7407c612376877dc,feat_114bda95ea46419e2f15,run_20260714T033921Z,Quentin Halys,False,1.8695652173913042,5.171808749186154,0.005171808749186154,0.5602749288082123,0.5348837209302326,0.02539120787797966,0.05,4.497224999292308,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_3,2026-07-14 03:52:43,ATP - Gstaad (9),Jaime Faria vs Stan Wawrinka,match_1739788031b4a93d0bca,feat_c0976675c3199d18ad7d,run_20260714T033921Z,Jaime Faria,True,1.4651162790697674,5.171808749186154,0.005171808749186154,0.7171191573143005,0.6825396825396826,0.03457947477461798,0.05,2.405492441481932,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_4,2026-07-14 03:52:43,ATP - Gstaad (9),Arthur Rinderknech vs Clement Tabur,match_c1b0d44d5b02f7f67f27,feat_572e370b12933c6b573f,run_20260714T033921Z,Arthur Rinderknech,True,1.5,5.171808749186154,0.005171808749186154,0.7174848914146423,0.6666666666666666,0.050818224747975704,0.05,2.585904374593077,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-15,,pending
bet_20260714_035243_5,2026-07-14 03:52:43,ITF Men's - ITF Men Hillcrest (7),Jordan Hasson vs Dylan Salton,match_f889acef08a086523918,feat_7ef9d0d0f4a9cb009636,run_20260714T033921Z,Dylan Salton,False,5.5,5.171808749186154,0.005171808749186154,0.3525596857070923,0.18181818181818182,0.17074150388891046,0.05,23.273139371337695,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_6,2026-07-14 03:52:43,ITF Men's - ITF Men Hillcrest (7),Kris van Wyk vs Luc Koenig,match_65a3b2c47d66bf3457e5,feat_251b17d480e2d46a65f7,run_20260714T033921Z,Kris van Wyk,True,2.55,5.171808749186154,0.005171808749186154,0.618941068649292,0.3921568627450981,0.2267842059041939,0.05,8.016303561238539,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_7,2026-07-14 03:52:43,ATP - Bastad (11),Nicolai Budkov Kjaer vs Andrea Pellegrino,match_77b801edefdadc18b6c7,feat_22353bae43e6632893ac,run_20260714T033921Z,Nicolai Budkov Kjaer,True,2.0,4.959829281482433,0.004959829281482433,0.5239753127098083,0.5,0.02397531270980835,0.0479506254196167,4.959829281482433,4.959829281482433,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_8,2026-07-14 03:52:43,ATP - Bastad (11),Sebastian Ofner vs Thiago Agustin Tirante,match_94151ccaac95dfcbe6b9,feat_465e1d89a13b48c7c1b9,run_20260714T033921Z,Thiago Agustin Tirante,False,1.6666666666666665,5.171808749186154,0.005171808749186154,0.6596940755844116,0.6000000000000001,0.05969407558441153,0.05,3.4478724994574357,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_035243_9,2026-07-14 03:52:43,ATP - Bastad (11),Adolfo Daniel Vallejo vs Miguel Damas,match_732b9c1293b44c0de407,feat_7a2b09965bfec5b20a66,run_20260714T033921Z,Miguel Damas,False,4.75,5.171808749186154,0.005171808749186154,0.33379119634628296,0.21052631578947367,0.12326488055680929,0.05,19.39428280944808,5.171808749186154,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
