bet_id,timestamp,event,match,match_uid,feature_snapshot_id,run_id,bet_on,bet_on_player1,odds_decimal,stake,stake_fraction,model_prob,market_prob,edge,kelly_fraction,potential_profit,potential_loss,group_key,bankroll,model_version,match_date,match_start_time,status
bet_20260715_054613_0,2026-07-15 05:46:13,ATP - Gstaad (8),Jerome Kym vs Stefanos Tsitsipas,match_8e7164159f51147b5e86,feat_03f5eac2c85114b12668,run_20260715T052017Z,Jerome Kym,True,3.1,3.6799695466795077,0.006583337421847188,0.4143785536289215,0.3225806451612903,0.0917979084676312,0.13551119821412227,7.727936048026966,3.6799695466795077,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 11:30 AM,pending
bet_20260715_054613_1,2026-07-15 05:46:13,ATP - Bastad (8),Botic van de Zandschulp vs Adolfo Daniel Vallejo,match_1cc94966027f9a5d8b39,feat_b6f32db3cd76a898827f,run_20260715T052017Z,Adolfo Daniel Vallejo,False,1.8695652173913042,3.611675388372192,0.006461161549907218,0.5967424809932709,0.5348837209302326,0.061858760063038254,0.1329963341355323,3.1405872942366884,3.611675388372192,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 5:00 AM,pending
bet_20260715_054613_2,2026-07-15 05:46:13,ATP - Bastad (8),Nuno Borges vs Grigor Dimitrov,match_1f8dcbbe7b5e461e1090,feat_c0dfab5bc4034e3cf8fe,run_20260715T052017Z,Grigor Dimitrov,False,2.8,1.9177395605439733,0.00343076931864226,0.4025406837463379,0.35714285714285715,0.04539782660348074,0.07061884138319227,3.451931208979152,1.9177395605439733,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 6:10 AM,pending
bet_20260715_054613_3,2026-07-15 05:46:13,ITF Men's - ITF Men Kursumlijska Banja (16),Pierre Delage vs Boris Butulija,match_f592b577e37854169420,feat_88cb33b17e5ddc26ed6f,run_20260715T052017Z,Boris Butulija,False,5.25,4.360718167276901,0.007801173007713242,0.3204687833786011,0.19047619047619047,0.1299925929024106,0.16057908535003662,18.53305221092683,4.360718167276901,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 6:00 AM,pending
bet_20260715_054613_4,2026-07-15 05:46:13,ITF Men's - ITF Men Gandia (10),Carles Hernandez vs Albert Pedrico Kravtsov,match_15e31962399f496ed9e8,feat_bd6695cc595bd7cb0a68,run_20260715T052017Z,Carles Hernandez,True,2.75,7.543389597598585,0.013494861409995404,0.6239660382270813,0.36363636363636365,0.26032967459071765,0.40908948864255634,13.200931795797525,7.543389597598585,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 3:30 AM,pending
bet_20260715_054613_5,2026-07-15 05:46:13,ITF Men's - ITF Men Gandia (10),Andrey Chepelev vs Mario Arce Fernandez,match_b10697655b88f132261e,feat_ba342feb8c31e21613e6,run_20260715T052017Z,Mario Arce Fernandez,False,20.0,7.134452866036918,0.012763287832032786,0.2995831370353699,0.05,0.24958313703536988,0.2627190916161788,135.55460445470143,7.134452866036918,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 1:00 PM,pending
bet_20260715_054613_6,2026-07-15 05:46:13,ATP - Umag (8),Juan Carlos Prado Angelo vs Damir Dzumhur,match_c6161de13f0b40b46b69,feat_780846bb771406b2682e,run_20260715T052017Z,Juan Carlos Prado Angelo,True,2.75,5.602730950505847,0.010023090643314754,0.49492770433425903,0.36363636363636365,0.1312913406978954,0.2063149639538356,9.804779163385232,5.602730950505847,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 10:00 AM,pending
bet_20260715_054613_7,2026-07-15 05:46:13,ATP - Umag (8),Pablo Carreno-Busta vs Camilo Ugo Carabelli,match_e92e8a0e472641444d33,feat_0c0a6e183917013c9fe7,run_20260715T052017Z,Camilo Ugo Carabelli,False,2.4,2.655377590207927,0.004750378077047906,0.4737059473991394,0.4166666666666667,0.05703928073247272,0.09778162411281037,3.717528626291098,2.655377590207927,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 11:10 AM,pending
bet_20260715_054613_8,2026-07-15 05:46:13,ATP - Umag (8),Dino Prizmic vs Alex Molcan,match_98514086c8c2d7f87985,feat_81f6fd655792806963a0,run_20260715T052017Z,Alex Molcan,False,3.1,4.940903141935104,0.008839103731544163,0.44583290815353394,0.3225806451612903,0.12325226299224362,0.1819438167980739,10.375896598063719,4.940903141935104,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 3:00 PM,pending
bet_20260715_054613_9,2026-07-15 05:46:13,ITF Men's - ITF Men Uriage (10),Daniel Jade vs Alexandre Aubriot,match_c49ec8e2b685770ef57f,feat_d2dee271ac99d531c8f4,run_20260715T052017Z,Alexandre Aubriot,False,3.35,3.132525832829401,0.005603979673901594,0.37942612171173096,0.29850746268656714,0.08091865902516382,0.11535213095076541,7.361435707149092,3.132525832829401,2026-07-15,558.982368800863,v1.2.3,2026-07-15,7/15/26 2:30 AM,pending
