bet_id,timestamp,event,match,match_uid,feature_snapshot_id,run_id,bet_on,bet_on_player1,odds_decimal,stake,stake_fraction,model_prob,market_prob,edge,kelly_fraction,potential_profit,potential_loss,group_key,bankroll,model_version,match_date,match_start_time,status
bet_20260710_002235_0,2026-07-10 00:22:35,Challenger - Nottingham (4),Clement Chidekh vs Ivan Ivanov,match_a25425bf12bc8fba30da,feat_73d8b38fe924b46461e3,run_20260710T001603Z,Clement Chidekh,True,1.6451612903225805,18.0,0.018,0.6838140487670898,0.607843137254902,0.07597091151218782,0.05,11.612903225806448,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_1,2026-07-10 00:22:35,Challenger - Nottingham (4),Yi Zhou vs Alastair Gray,match_254bf9d2249857a27279,feat_26d766950ef6c667abc0,run_20260710T001603Z,Yi Zhou,True,2.2,18.0,0.018,0.5401087403297424,0.45454545454545453,0.0855632857842879,0.05,21.6,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_2,2026-07-10 00:22:35,Challenger - Nottingham (4),Johannus Monday vs Henry Searle,match_7e23229cf28fa87a3bad,feat_c40d5a23ac557e9c50d9,run_20260710T001603Z,Johannus Monday,True,2.9,18.0,0.018,0.5025734305381775,0.3448275862068966,0.15774584433128092,0.05,34.199999999999996,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_3,2026-07-10 00:22:35,Challenger - Nottingham (4),Max Basing vs Felix Gill,match_55ec807797206cceb04a,feat_7d61a9bd4c40767e744d,run_20260710T001603Z,Max Basing,True,2.2,18.0,0.018,0.557679295539856,0.45454545454545453,0.10313384099440143,0.05,21.6,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_4,2026-07-10 00:22:35,Challenger - Braunschweig (4),Laslo Djere vs Daniel Rincon,match_55f37b6552867b4b96a5,feat_8613c13feb6656149df5,run_20260710T001603Z,Daniel Rincon,False,3.2,18.0,0.018,0.5602749288082123,0.3125,0.24777492880821228,0.05,39.6,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_5,2026-07-10 00:22:35,Challenger - Braunschweig (4),Hugo Gaston vs Marvin Moeller,match_901766603e06b50fda38,feat_bb4b5dfd9c6891a4fa41,run_20260710T001603Z,Marvin Moeller,False,3.25,18.0,0.018,0.4154297113418579,0.3076923076923077,0.1077374036495502,0.05,40.5,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_6,2026-07-10 00:22:35,Challenger - Iasi (2),Maks Kasnikowski vs Jerome Kym,match_d30ff8f6932a25db30c3,feat_47dacc05fdbfeb606c10,run_20260710T001603Z,Jerome Kym,False,1.7692307692307692,18.0,0.018,0.6082554459571838,0.5652173913043479,0.043038054652835944,0.05,13.846153846153845,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_7,2026-07-10 00:22:35,Challenger - Liege (3),Jack Loge vs Lorenzo Giustino,match_51b9eb885e4b8038c909,feat_f883d56321cd577f598a,run_20260710T001603Z,Jack Loge,True,3.3,18.0,0.018,0.3914165496826172,0.30303030303030304,0.08838624665231415,0.05,41.4,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_8,2026-07-10 00:22:35,Challenger - Liege (3),Kimmer Coppejans vs Guy den Ouden,match_caa58e57d68f006ec322,feat_7ddb9d5a93d964713321,run_20260710T001603Z,Guy den Ouden,False,2.0,18.0,0.018,0.5669567883014679,0.5,0.0669567883014679,0.05,18.0,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
bet_20260710_002235_9,2026-07-10 00:22:35,Challenger - Trieste (1),Lukas Neumayer vs Henri Squire,match_bc8fbb77512ae473b778,feat_2a732d9fc6d919300f59,run_20260710T001603Z,Henri Squire,False,2.85,18.0,0.018,0.49979597330093384,0.3508771929824561,0.14891878031847772,0.05,33.300000000000004,18.0,2026-07-10,1000.0,v1.2.2,2026-07-10,,pending
