P2_WinStreak_Current,P1_WinStreak_Current,P2_Surface_Matches_30d,Height_Diff,P1_Surface_Matches_30d,Player2_Height,P1_Matches_30d,P2_Matches_30d,P2_Surface_Experience,P2_Form_Trend_30d,Player1_Height,P1_Form_Trend_30d,Round_R16,Surface_Transition_Flag,P1_Surface_Matches_90d,P1_Surface_Experience,Rank_Diff,Round_R32,Rank_Points_Diff,P2_Level_WinRate_Career,P2_Surface_Matches_90d,P1_Level_WinRate_Career,P2_Level_Matches_Career,P2_WinRate_Last10_120d,Round_QF,Level_25,P1_Round_WinRate_Career,P1_Surface_WinRate_90d,Round_Q1,Player1_Rank,P1_Level_Matches_Career,P2_Round_WinRate_Career,draw_size,P1_WinRate_Last10_120d,Age_Diff,Level_15,Player1_Rank_Points,Handedness_Matchup_RL,Player2_Rank,Avg_Age,P1_Country_RUS,Player2_Age,P2_vs_Lefty_WinRate,Round_F,Surface_Clay,P2_Sets_14d,Rank_Momentum_Diff_30d,H2H_P2_Wins,Player2_Rank_Points,Player1_Age,P2_Rank_Volatility_90d,P1_Days_Since_Last,Grass_Season,P1_Semifinals_WinRate,Level_A,Level_D,P1_Country_USA,P1_Country_GBR,P1_Country_FRA,P2_Matches_14d,P2_Country_USA,P2_Country_ITA,Round_Q2,P2_Surface_WinRate_90d,P1_Hand_L,P2_Hand_L,P1_Country_ITA,P2_Rust_Flag,P1_Rank_Change_90d,P1_Country_AUS,P1_Hand_U,P1_Hand_R,Round_RR,Avg_Height,P1_Sets_14d,P2_Country_Other,Round_SF,P1_vs_Lefty_WinRate,Indoor_Season,Avg_Rank,P1_Rust_Flag,Avg_Rank_Points,Level_F,Round_R64,P2_Country_CZE,P2_Hand_R,Surface_Hard,P1_Matches_14d,Surface_Carpet,Round_R128,P1_Country_SRB,P2_Hand_U,P1_Rank_Volatility_90d,Level_M,P2_Country_ESP,Handedness_Matchup_LR,P1_Country_CZE,P2_Country_SUI,Surface_Grass,H2H_Total_Matches,Level_O,P1_Hand_A,P1_Finals_WinRate,Rank_Momentum_Diff_90d,P2_Finals_WinRate,Round_Q4,Level_G,Round_ER,Level_S,Round_BR,Round_Q3,Rank_Ratio,P1_Country_SUI,Clay_Season,P1_Country_GER,P2_Rank_Change_30d,P1_Country_ESP,P2_Hand_A,H2H_Recent_P1_Advantage,P2_Country_AUS,P2_Country_SRB,P2_Country_GBR,P2_Country_ARG,Handedness_Matchup_RR,P1_Rank_Change_30d,P2_Country_GER,Handedness_Matchup_LL,P2_Country_RUS,P1_Country_ARG,Level_C,P2_Semifinals_WinRate,P2_Days_Since_Last,P1_Peak_Age,P2_Peak_Age,H2H_P1_WinRate,P1_Country_Other,H2H_P1_Wins,P1_BigMatch_WinRate,P2_Rank_Change_90d,P2_BigMatch_WinRate,P2_Country_FRA,P1_Score_Matches_Last10,P1_Stat_Matches_Last10,P1_Set_WinRate_Last10,P1_Game_WinRate_Last10,P1_Game_WinRate_90d,P1_Straight_Set_WinRate_Last10,P1_Deciding_Set_WinRate_Career,P1_Tiebreak_WinRate_Career,P1_Service_Points_Won_Last10,P1_Return_Points_Won_Last10,P1_First_Serve_In_Last10,P1_First_Serve_Won_Last10,P1_Second_Serve_Won_Last10,P1_Ace_Rate_Last10,P1_Double_Fault_Rate_Last10,P1_BP_Save_Rate_Last10,P1_BP_Convert_Rate_Last10,P1_Avg_Minutes_Last10,P1_Avg_Service_Points_Last10,P2_Score_Matches_Last10,P2_Stat_Matches_Last10,P2_Set_WinRate_Last10,P2_Game_WinRate_Last10,P2_Game_WinRate_90d,P2_Straight_Set_WinRate_Last10,P2_Deciding_Set_WinRate_Career,P2_Tiebreak_WinRate_Career,P2_Service_Points_Won_Last10,P2_Return_Points_Won_Last10,P2_First_Serve_In_Last10,P2_First_Serve_Won_Last10,P2_Second_Serve_Won_Last10,P2_Ace_Rate_Last10,P2_Double_Fault_Rate_Last10,P2_BP_Save_Rate_Last10,P2_BP_Convert_Rate_Last10,P2_Avg_Minutes_Last10,P2_Avg_Service_Points_Last10,Score_Matches_Last10_Diff,Stat_Matches_Last10_Diff,Set_WinRate_Last10_Diff,Game_WinRate_Last10_Diff,Game_WinRate_90d_Diff,Straight_Set_WinRate_Last10_Diff,Deciding_Set_WinRate_Career_Diff,Tiebreak_WinRate_Career_Diff,Service_Points_Won_Last10_Diff,Return_Points_Won_Last10_Diff,First_Serve_In_Last10_Diff,First_Serve_Won_Last10_Diff,Second_Serve_Won_Last10_Diff,Ace_Rate_Last10_Diff,Double_Fault_Rate_Last10_Diff,BP_Save_Rate_Last10_Diff,BP_Convert_Rate_Last10_Diff,Avg_Minutes_Last10_Diff,Avg_Service_Points_Last10_Diff,run_id,run_started_at,_has_defaulted_features,match_id,match_uid,feature_snapshot_id,player1_raw,player2_raw,event,timestamp,match_time,match_start_dt_local,status,status_detail,meta_level_input,meta_surface_input,meta_round_input,meta_match_date,meta_defaulted_features,meta_draw_input,meta_resolver_source,performance_v1_features_available,performance_v1_status,performance_v1_error
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,0,match_2ea622a1f82ab7b0f575,feat_10608682313fb5c88d87,Lorenzo Sonego,Joel Josef Schwarzler,ATP - Gstaad (8),2026-07-12 17:31:41,7/13/26 8:30 AM,2026-07-13T08:30:00,skip,feature_error:TA profile load failed for slug: JoelJosefSchwarzler,A,Clay,,2026-07-12,,32,store_surface,False,not_attempted,
-3.0,-1.0,0.0,8.0,9.0,183.0,9.0,6.0,204.0,0.22031752135927227,191.0,0.752364130842442,0.0,0.0,24.0,150.0,238.0,1.0,-829.0,0.5354166666666667,10.0,0.35,237.0,0.5,0.0,0.0,0.575,0.7592592592592593,0.0,288.0,7.0,0.5961538461538461,32.0,0.7307692307692307,-6.020533880903493,0.0,191.0,0.0,50.0,23.856262833675565,0.0,26.86652977412731,0.5099009900990099,0.0,1.0,5.0,0.0,0.0,1020.0,20.84599589322382,11.108555261599056,14.0,1.0,0.5588235294117647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6538461538461539,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,187.0,8.0,0.0,0.0,0.5833333333333334,0.0,169.0,0.0,605.5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,17.916766625588153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,36.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,5.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40789473684210525,14.0,0.0,1.0,0.5,0.0,0.0,0.5,10.0,0.4349112426035503,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,1,match_c1c278ab2474963a5125,feat_d7ebf4ed2e733ece135c,Kilian Feldbausch,Miomir Kecmanovic,ATP - Gstaad (8),2026-07-12 17:31:41,7/13/26 9:40 AM,2026-07-13T09:40:00,ok,,A,Clay,R32,2026-07-13,,32,store_surface,True,ok,
-1.0,-1.0,0.0,0.0,5.0,183.0,5.0,7.0,478.0,0.6176030308831767,183.0,0.5266564933124452,0.0,0.0,13.0,85.0,299.0,1.0,-923.0,0.4758771929824561,10.0,0.51,225.0,0.4230769230769231,0.0,0.0,0.6089108910891089,0.53125,0.0,343.0,47.0,0.6168831168831169,32.0,0.5,-5.2813141683778255,0.0,152.0,0.0,44.0,26.54757015742642,0.0,29.188227241615333,0.6026785714285714,0.0,1.0,17.0,0.0,0.0,1075.0,23.906913073237508,1.4040757000349275,14.0,1.0,0.5227272727272727,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,-38.0,0.0,0.0,0.0,0.0,183.0,1.0,0.0,0.0,0.5131578947368421,0.0,193.5,0.0,613.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.893933072025813,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,-35.0,0.578125,0.0,0.0,0.0,0.0,0.0,0.0,7.795454545454546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545454545454546,14.0,0.0,0.0,0.5,0.0,0.0,0.5694444444444444,-3.0,0.450354609929078,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,2,match_ce4403026f2490ef167b,feat_8084e0bd355ba27849f3,Dominic Stephan Stricker,Jaume Munar,ATP - Gstaad (8),2026-07-12 17:31:41,7/13/26 3:30 PM,2026-07-13T15:30:00,ok,,A,Clay,R32,2026-07-13,,32,store_surface,True,ok,
-4.0,-9.0,0.0,-2.0,0.0,185.0,2.0,3.0,289.0,0.0,183.0,0.5,0.0,0.0,6.0,412.0,27.0,0.0,-164.0,0.4658119658119658,10.0,0.4855769230769231,114.0,0.34615384615384615,0.0,0.0,0.4811320754716981,0.16666666666666666,0.0,126.0,101.0,0.3125,32.0,0.19230769230769232,3.824777549623544,0.0,494.0,0.0,99.0,27.53319644079398,0.0,25.620807665982205,0.4596774193548387,0.0,1.0,3.0,0.0,0.0,658.0,29.44558521560575,2.5045413298101655,15.0,1.0,0.59,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4230769230769231,0.0,0.0,0.0,0.0,-32.0,0.0,0.0,1.0,0.0,184.0,3.0,1.0,0.0,0.6381578947368421,0.0,112.5,0.0,576.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.371967836093678,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3709677419354839,-18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15.0,0.0,1.0,0.7,0.0,2.0,0.4292929292929293,-14.0,0.42207792207792205,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,3,match_cb1d37af965dc924f9c6,feat_c255c29f4af1db0f1713,Alexandre Muller,Alexander Shevchenko,ATP - Gstaad (8),2026-07-12 17:31:41,7/14/26 8:30 AM,2026-07-14T08:30:00,ok,,A,Clay,R64,2026-07-14,,32,store_surface,True,ok,
-4.0,-1.0,0.0,5.0,0.0,183.0,13.0,2.0,473.0,0.5,188.0,0.8361587896978526,0.0,0.0,18.0,151.0,-11.0,1.0,97.0,0.5786240786240786,6.0,0.5303030303030303,404.0,0.2692307692307692,0.0,0.0,0.6323529411764706,0.6428571428571429,0.0,98.0,30.0,0.6179941002949852,32.0,0.7307692307692307,-18.35728952772074,0.0,660.0,0.0,109.0,32.116358658453116,0.0,41.295003422313485,0.5844594594594594,0.0,1.0,4.0,0.0,0.0,563.0,22.937713894592743,6.938505396903366,8.0,1.0,0.5869565217391305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,185.5,28.0,0.0,0.0,0.4189189189189189,0.0,103.5,0.0,611.5,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,10.15278540024358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6333333333333333,33.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.1122448979591837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,15.0,0.0,0.0,0.5,1.0,0.0,0.6555555555555556,-6.0,0.6185661764705882,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,4,match_c74d53966935e17e36f7,feat_fdc1225e764b9be46190,Jaime Faria,Stan Wawrinka,ATP - Gstaad (8),2026-07-12 17:31:42,7/14/26 8:30 AM,2026-07-14T08:30:00,ok,,A,Clay,R32,2026-07-14,,32,store_surface,True,ok,
-2.0,-3.0,1.0,0.0,0.0,183.0,5.0,5.0,552.0,0.18750112257963156,183.0,0.2284822741045445,0.0,0.0,14.0,436.0,-112.0,1.0,730.0,0.38636363636363635,13.0,0.5159574468085106,19.0,0.34615384615384615,0.0,0.0,0.6141975308641975,0.6764705882352942,0.0,42.0,91.0,0.5846394984326019,32.0,0.5,-5.100616016427104,0.0,1108.0,0.0,154.0,27.21013004791239,0.0,29.760438056125942,0.5396039603960396,0.0,1.0,8.0,0.0,0.0,378.0,24.659822039698838,9.36441710371274,15.0,1.0,0.6309523809523809,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.59375,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,183.0,3.0,0.0,0.0,0.6214285714285714,0.0,98.0,0.0,743.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.400759544132302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5188679245283019,8.0,1.0,0.0,0.5,0.0,0.0,0.49166666666666664,20.0,0.3979591836734694,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,5,match_6b13f3099165bb781c85,feat_5be9df93dfb07cd31401,Juan Manuel Cerundolo,Zdenek Kolar,ATP - Gstaad (8),2026-07-12 17:31:42,7/14/26 8:30 AM,2026-07-14T08:30:00,ok,,A,Clay,R32,2026-07-14,,32,store_surface,True,ok,
-1.0,-2.0,0.0,-8.0,2.0,193.0,5.0,8.0,374.0,0.4852457791660411,185.0,0.18750112257963156,0.0,0.0,8.0,557.0,78.0,1.0,-498.0,0.5495689655172413,7.0,0.47352941176470587,229.0,0.5,0.0,0.0,0.6143410852713178,0.3181818181818182,0.0,134.0,167.0,0.6268292682926829,32.0,0.2692307692307692,-5.451060917180012,0.0,451.0,0.0,56.0,31.941136208076657,0.0,34.666666666666664,0.6043478260869565,0.0,1.0,10.0,0.0,3.0,949.0,29.215605749486652,2.903200204700225,8.0,1.0,0.5603448275862069,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,1.0,0.0,189.0,12.0,0.0,0.0,0.6223404255319149,0.0,95.0,0.0,700.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.184785258515422,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5441176470588235,-13.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,2.392857142857143,0.0,0.0,0.0,0.0,1.0,0.0,-0.08333333333333331,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5375,15.0,0.0,0.0,0.35714285714285715,0.0,1.0,0.42578125,-2.0,0.47950819672131145,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,6,match_90c21a15b8d66349b9ef,feat_4b7eb5f348d1640f779e,Pedro Martinez,Yannick Hanfmann,ATP - Gstaad (8),2026-07-12 17:31:42,7/14/26 8:30 AM,2026-07-14T08:30:00,ok,,A,Clay,R32,2026-07-14,,32,store_surface,True,ok,
-1.0,-1.0,0.0,8.0,0.0,185.0,5.0,8.0,217.0,0.4852457791660411,193.0,0.45310179742114665,0.0,0.0,9.0,260.0,53.0,1.0,-675.0,0.581081081081081,15.0,0.6672473867595818,34.0,0.5,0.0,0.0,0.662621359223301,0.5416666666666666,0.0,87.0,284.0,0.6453488372093024,32.0,0.4230769230769231,5.618069815195071,0.0,700.0,0.0,34.0,25.111567419575632,0.0,22.302532511978097,0.5694444444444444,0.0,1.0,10.0,0.0,1.0,1375.0,27.920602327173167,13.150955062185371,15.0,1.0,0.5933333333333334,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,1.0,0.0,189.0,9.0,1.0,0.0,0.525974025974026,0.0,60.5,0.0,1037.5,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.7837651700316894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45555555555555555,-41.0,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,2.5588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.0,1.0,0.0,0.375,1.0,0.0,0.6607717041800643,29.0,0.45652173913043476,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,7,match_8be492fad076ca48ce24,feat_35152a1fe080ab614658,Stefanos Tsitsipas,Ignacio Buse,ATP - Gstaad (8),2026-07-12 17:31:43,7/14/26 8:30 AM,2026-07-14T08:30:00,ok,,A,Clay,R32,2026-07-14,,32,store_surface,True,ok,
1.0,1.0,1.0,-8.0,4.0,188.0,6.0,4.0,262.0,0.7322147365471365,180.0,0.6686332324284768,0.0,0.0,4.0,260.0,-97.0,0.0,111.0,0.5833333333333334,19.0,0.55,3.0,0.6538461538461539,0.0,0.0,0.5,0.5,0.0,185.0,47.0,0.5,32.0,0.6111111111111112,1.9657768651608478,0.0,310.0,0.0,282.0,24.528405201916495,0.0,23.54551676933607,0.4574468085106383,0.0,1.0,9.0,0.0,0.0,199.0,25.51129363449692,10.128585058838063,7.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6590909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,184.0,13.0,0.0,0.0,0.5212765957446809,0.0,233.5,0.0,254.5,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411764705882353,-21.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5243243243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44642857142857145,7.0,1.0,0.0,0.5,0.0,0.0,0.47560975609756095,21.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,True,8,match_86bed831d0cf3f9eddec,feat_13efb0f33511186c2a00,Francesco Passaro,Martin Krumich,ATP - Bastad (9),2026-07-12 17:31:45,7/13/26 9:00 AM,2026-07-13T09:00:00,ok,,A,Clay,,2026-07-13,round_code=None,32,store_surface,True,ok,
-1.0,-1.0,1.0,2.0,0.0,178.0,4.0,13.0,241.0,0.766181478237142,180.0,0.4901342360145336,0.0,0.0,11.0,273.0,-56.0,1.0,334.0,0.5681818181818182,10.0,0.4344262295081967,19.0,0.6538461538461539,0.0,0.0,0.6045751633986928,0.6071428571428571,0.0,73.0,58.0,0.5180180180180181,32.0,0.5769230769230769,4.5804243668720055,0.0,808.0,0.0,129.0,23.82614647501711,0.0,21.53593429158111,0.6293103448275862,0.0,1.0,28.0,0.0,0.0,474.0,26.116358658453116,5.456118654247794,14.0,1.0,0.4375,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,179.0,11.0,1.0,0.0,0.5877192982456141,0.0,101.0,0.0,641.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.6457513110645907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473684210526316,13.0,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.7671232876712328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,7.0,1.0,0.0,0.625,1.0,1.0,0.572463768115942,-11.0,0.6212121212121212,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,run_20260712T172248Z,2026-07-12T17:22:48+00:00,False,9,match_b5acf43682a8bbcd2c0b,feat_d80e561fae52a3270c6a,Jesper de Jong,Vilius Gaubas,ATP - Bastad (9),2026-07-12 17:31:46,7/13/26 12:40 PM,2026-07-13T12:40:00,ok,,A,Clay,R32,2026-07-13,,32,store_surface,True,ok,
