bet_id,timestamp,event,match,match_uid,feature_snapshot_id,run_id,bet_on,bet_on_player1,odds_decimal,stake,stake_fraction,model_prob,market_prob,edge,kelly_fraction,potential_profit,potential_loss,group_key,bankroll,model_version,match_date,match_start_time,status
bet_20260708_064916_0,2026-07-08 06:49:16,Wimbledon - Men's Singles (3),Taylor Fritz vs Alexander Zverev,match_4a28eddfe82ae0d4dae3,feat_866b42a5d36f161c046b,run_20260708T064213Z,Alexander Zverev,False,2.15,10.039175031874988,0.010039175031874988,0.5929096341133118,0.46511627906976744,0.12779335504354433,0.05,11.545051286656236,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_1,2026-07-08 06:49:16,Wimbledon - Men's Singles (3),Flavio Cobolli vs Arthur Fery,match_31841590ac8cd848beb2,feat_3521fc581534c29b34c9,run_20260708T064213Z,Flavio Cobolli,True,1.3508771929824561,10.039175031874988,0.010039175031874988,0.782383918762207,0.7402597402597403,0.04212417850246675,0.05,3.5225175550438554,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_2,2026-07-08 06:49:16,Challenger - Iasi (5),Ilia Simakin vs Lautaro Midon,match_4977a27212010e80fa35,feat_f2893c68abc2e4e0b3b7,run_20260708T064213Z,Ilia Simakin,True,2.9,10.039175031874988,0.010039175031874988,0.6317578554153442,0.3448275862068966,0.28693026920844766,0.05,19.074432560562478,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_3,2026-07-08 06:49:16,Challenger - Iasi (5),Ilia Simakin vs Lautaro Midon,match_4977a27212010e80fa35,feat_f2893c68abc2e4e0b3b7,run_20260708T064213Z,Ilia Simakin,True,2.9,10.039175031874988,0.010039175031874988,0.6317578554153442,0.3448275862068966,0.28693026920844766,0.05,19.074432560562478,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_4,2026-07-08 06:49:16,Challenger - Iasi (5),Pedro Martinez vs Maks Kasnikowski,match_42d5fe45cad083ca5ebe,feat_28ba7f53dc6b89e0447f,run_20260708T064213Z,Pedro Martinez,True,2.15,10.039175031874988,0.010039175031874988,0.5073972344398499,0.46511627906976744,0.04228095537008242,0.05,11.545051286656236,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_5,2026-07-08 06:49:16,Challenger - Iasi (5),Pedro Martinez vs Maks Kasnikowski,match_42d5fe45cad083ca5ebe,feat_28ba7f53dc6b89e0447f,run_20260708T064213Z,Pedro Martinez,True,2.15,10.039175031874988,0.010039175031874988,0.5073972344398499,0.46511627906976744,0.04228095537008242,0.05,11.545051286656236,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_6,2026-07-08 06:49:16,Challenger - Iasi (5),Zsombor Piros vs Damir Dzumhur,match_62ce3f1eb127bb40aa67,feat_331fc271c61ba047a051,run_20260708T064213Z,Damir Dzumhur,False,2.25,10.039175031874988,0.010039175031874988,0.5418268442153931,0.4444444444444444,0.09738239977094865,0.05,12.548968789843736,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_7,2026-07-08 06:49:16,Challenger - Iasi (5),Zsombor Piros vs Damir Dzumhur,match_62ce3f1eb127bb40aa67,feat_331fc271c61ba047a051,run_20260708T064213Z,Damir Dzumhur,False,2.25,10.039175031874988,0.010039175031874988,0.5418268442153931,0.4444444444444444,0.09738239977094865,0.05,12.548968789843736,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_8,2026-07-08 06:49:16,Challenger - Braunschweig (4),Diego Dedura vs Dalibor Svrcina,match_446af448629db23edba6,feat_e0b67ed1e49b76d2452d,run_20260708T064213Z,Dalibor Svrcina,False,1.4761904761904763,10.039175031874988,0.010039175031874988,0.8197416514158249,0.6774193548387096,0.14232229657711526,0.05,4.780559538988091,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
bet_20260708_064916_9,2026-07-08 06:49:16,Challenger - Braunschweig (4),Max Schoenhaus vs Laslo Djere,match_bd7a41fc83a60907f46c,feat_91f106723d70a18bc35f,run_20260708T064213Z,Max Schoenhaus,True,2.9,10.039175031874988,0.010039175031874988,0.38051825761795044,0.3448275862068966,0.035690671411053865,0.05,19.074432560562478,10.039175031874988,2026-07-08,1000.0,v1.2.1,2026-07-08,,pending
