bet_id,timestamp,event,match,match_uid,feature_snapshot_id,run_id,bet_on,bet_on_player1,odds_decimal,stake,stake_fraction,model_prob,market_prob,edge,kelly_fraction,potential_profit,potential_loss,group_key,bankroll,model_version,match_date,match_start_time,status
bet_20260714_002515_0,2026-07-14 00:25:15,ATP - Gstaad (9),Pedro Martinez vs Yannick Hanfmann,match_6547e9259c06301a0aac,feat_8e9d3a7a1d0a76c41358,run_20260714T001254Z,Pedro Martinez,True,3.75,5.6510812050522965,0.005651081205052297,0.3852930963039398,0.26666666666666666,0.11862642963727316,0.05,15.540473313893816,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_1,2026-07-14 00:25:15,ATP - Gstaad (9),Jerome Kym vs Dylan Dietrich,match_996af8e40ba76a9dbd01,feat_9985644749a318912878,run_20260714T001254Z,Dylan Dietrich,False,2.45,4.096896976379506,0.004096896976379506,0.42961663007736206,0.4081632653061224,0.021453364771239658,0.0362487887514049,5.940500615750285,4.096896976379506,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_2,2026-07-14 00:25:15,ATP - Gstaad (9),Federico Cina vs Quentin Halys,match_7a1b7407c612376877dc,feat_5a51f1ba91e3eea4b155,run_20260714T001254Z,Quentin Halys,False,1.8695652173913042,5.6510812050522965,0.005651081205052297,0.5602749288082123,0.5348837209302326,0.02539120787797966,0.05,4.913983656567214,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_3,2026-07-14 00:25:15,ATP - Gstaad (9),Jaime Faria vs Stan Wawrinka,match_1739788031b4a93d0bca,feat_e9a6d33863606ce9ea74,run_20260714T001254Z,Jaime Faria,True,1.4761904761904763,5.6510812050522965,0.005651081205052297,0.7171191573143005,0.6774193548387096,0.039699802475590906,0.05,2.6909910500249037,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_4,2026-07-14 00:25:15,ATP - Gstaad (9),Arthur Rinderknech vs Clement Tabur,match_c1b0d44d5b02f7f67f27,feat_47018c3a7caf50b107c7,run_20260714T001254Z,Arthur Rinderknech,True,1.5,5.6510812050522965,0.005651081205052297,0.7174848914146423,0.6666666666666666,0.050818224747975704,0.05,2.8255406025261482,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-15,,pending
bet_20260714_002515_5,2026-07-14 00:25:15,ITF Men's - ITF Men Uriage (3),Amaury Raynel vs Maxence Rivet,match_6109390e7727ca6a17a6,feat_e0523a1fc1334f85db84,run_20260714T001254Z,Maxence Rivet,False,2.75,5.6510812050522965,0.005651081205052297,0.5144630670547485,0.36363636363636365,0.1508267034183849,0.05,9.88939210884152,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_6,2026-07-14 00:25:15,ITF Men's - ITF Men Kramsach (4),Daniel Siniakov vs Manuel Plunger,match_6d7e0e8ec66c483c2add,feat_a842f83d8b2d481bf34b,run_20260714T001254Z,Manuel Plunger,False,6.0,5.6510812050522965,0.005651081205052297,0.2712283134460449,0.16666666666666666,0.10456164677937826,0.05,28.255406025261482,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_7,2026-07-14 00:25:15,ATP - Bastad (11),Nicolai Budkov Kjaer vs Andrea Pellegrino,match_77b801edefdadc18b6c7,feat_5d52bf9b780b8f858e0e,run_20260714T001254Z,Nicolai Budkov Kjaer,True,2.0,5.419457561585976,0.005419457561585976,0.5239753127098083,0.5,0.02397531270980835,0.0479506254196167,5.419457561585976,5.419457561585976,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_8,2026-07-14 00:25:15,ATP - Bastad (11),Sebastian Ofner vs Thiago Agustin Tirante,match_94151ccaac95dfcbe6b9,feat_35ecc443a265f96c599d,run_20260714T001254Z,Thiago Agustin Tirante,False,1.6451612903225805,5.6510812050522965,0.005651081205052297,0.6596940755844116,0.607843137254902,0.0518509383295096,0.05,3.645858841969223,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_9,2026-07-14 00:25:15,ATP - Bastad (11),Adolfo Daniel Vallejo vs Miguel Damas,match_732b9c1293b44c0de407,feat_ccb7e7292947d272fa06,run_20260714T001254Z,Miguel Damas,False,4.75,5.6510812050522965,0.005651081205052297,0.33379119634628296,0.21052631578947367,0.12326488055680929,0.05,21.191554518946113,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_10,2026-07-14 00:25:15,ATP - Bastad (11),Facundo Diaz Acosta vs Lautaro Midon,match_3e09c4b1763b9f37bbf2,feat_240ccb8ba388a6fd540b,run_20260714T001254Z,Lautaro Midon,False,4.0,5.6510812050522965,0.005651081205052297,0.5029599964618683,0.25,0.2529599964618683,0.05,16.95324361515689,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_11,2026-07-14 00:25:15,ATP - Bastad (11),Dalibor Svrcina vs Grigor Dimitrov,match_23eb68243daf84d2b249,feat_06125401e84ec53432d7,run_20260714T001254Z,Dalibor Svrcina,True,2.55,5.6510812050522965,0.005651081205052297,0.4966731071472168,0.3921568627450981,0.10451624440211871,0.05,8.75917586783106,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_12,2026-07-14 00:25:15,ATP - Bastad (11),Jan Choinski vs Nikoloz Basilashvili,match_4fdb077e8e102af68bd6,feat_245e59387b39957ca367,run_20260714T001254Z,Jan Choinski,True,1.5882352941176472,5.6510812050522965,0.005651081205052297,0.6673303246498108,0.6296296296296295,0.03770069502018125,0.05,3.3241654147366457,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_13,2026-07-14 00:25:15,ATP - Bastad (11),Max Dahlin vs Sebastian Baez,match_48beba4096bdf439a9b2,feat_3ffb34e9fb21a54d98b8,run_20260714T001254Z,Max Dahlin,True,15.0,2.9971803303753624,0.0029971803303753624,0.09141740202903748,0.06666666666666667,0.02475073536237081,0.026518645031111582,41.960524625255076,2.9971803303753624,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_14,2026-07-14 00:25:15,ATP - Umag (9),Alex Molcan vs Valentin Royer,match_8b444c05dfaa74999f65,feat_dd900a79671e7a481830,run_20260714T001254Z,Valentin Royer,False,2.45,5.6510812050522965,0.005651081205052297,0.5280180871486664,0.4081632653061224,0.11985482184254398,0.05,8.19406774732583,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
bet_20260714_002515_15,2026-07-14 00:25:15,ATP - Umag (9),Federico Agustin Gomez vs Niels McDonald,match_69088ff3624c8e180721,feat_bf25932eace82cc66e90,run_20260714T001254Z,Niels McDonald,False,2.1,5.6510812050522965,0.005651081205052297,0.5095973610877991,0.47619047619047616,0.03340688489732291,0.05,6.216189325557527,5.6510812050522965,2026-07-14,1000.0,v1.2.3,2026-07-14,,pending
