bet_id,timestamp,event,match,match_uid,feature_snapshot_id,run_id,bet_on,bet_on_player1,odds_decimal,stake,stake_fraction,model_prob,market_prob,edge,kelly_fraction,potential_profit,potential_loss,group_key,bankroll,model_version,match_date,match_start_time,status
bet_20260711_110847_0,2026-07-11 11:08:47,Wimbledon - Men's Singles (1),Jannik Sinner vs Alexander Zverev,match_5cb4aabcd7f50175e6ce,feat_7235ca46bf05ced609f1,run_20260711T105936Z,Alexander Zverev,False,4.75,12.093970122632479,0.01209397012263248,0.300104022026062,0.21052631578947367,0.08957770623658834,0.05,45.3523879598718,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-12,,pending
bet_20260711_110847_1,2026-07-11 11:08:47,Challenger - Nottingham (2),Clement Chidekh vs Alastair Gray,match_b3330e40050c7b98c057,feat_f1dcf5acdb533dadc705,run_20260711T105936Z,Clement Chidekh,True,2.3,12.093970122632479,0.01209397012263248,0.6163077354431152,0.4347826086956522,0.18152512674746302,0.05,15.722161159422221,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_2,2026-07-11 11:08:47,Challenger - Nottingham (2),Henry Searle vs Max Basing,match_91b678401b1f0b52a870,feat_bca9d6af387f33c5dcca,run_20260711T105936Z,Max Basing,False,4.2,12.093970122632479,0.01209397012263248,0.5443399846553802,0.23809523809523808,0.30624474656014217,0.05,38.70070439242394,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_3,2026-07-11 11:08:47,Challenger - Braunschweig (2),Daniel Rincon vs Jan Choinski,match_4f82200cee09f7d40163,feat_1dcb80eb9a2e104b3c86,run_20260711T105936Z,Daniel Rincon,True,2.75,12.093970122632479,0.01209397012263248,0.45323076844215393,0.36363636363636365,0.08959440480579028,0.05,21.164447714606837,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_4,2026-07-11 11:08:47,Challenger - Braunschweig (2),Facundo Diaz Acosta vs Hugo Gaston,match_a4bcc8779df6edaa5d26,feat_d898c230109b1c46f887,run_20260711T105936Z,Hugo Gaston,False,2.75,12.093970122632479,0.01209397012263248,0.45765262842178345,0.36363636363636365,0.0940162647854198,0.05,21.164447714606837,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_5,2026-07-11 11:08:47,Challenger - Liege (2),Lorenzo Giustino vs Miguel Damas,match_961145390f239ffc568a,feat_324d35c81a55dbe04fdd,run_20260711T105936Z,Miguel Damas,False,2.25,12.093970122632479,0.01209397012263248,0.4878928065299988,0.4444444444444444,0.04344836208555436,0.05,15.117462653290598,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_6,2026-07-11 11:08:47,Challenger - Liege (2),Florian Broska vs Kimmer Coppejans,match_c77d82acd770b36c2ff6,feat_ab2b01666f5fac6eac94,run_20260711T105936Z,Florian Broska,True,3.0,12.093970122632479,0.01209397012263248,0.40205249190330505,0.3333333333333333,0.06871915856997174,0.05,24.187940245264958,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_7,2026-07-11 11:08:47,Challenger - Trieste (2),Henry Bernet vs Hugo Dellien,match_8fc56a5be6001feb41f6,feat_26173267326cee50badc,run_20260711T105936Z,Henry Bernet,True,3.1,12.093970122632479,0.01209397012263248,0.4397250711917877,0.3225806451612903,0.1171444260304974,0.05,25.397337257528207,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_8,2026-07-11 11:08:47,Challenger - Iasi (2),Zsombor Piros vs Jerome Kym,match_7db33c67644eb793e63e,feat_e5cb78daa156d713bfd0,run_20260711T105936Z,Jerome Kym,False,2.25,10.684418283145307,0.010684418283145307,0.4689847230911255,0.4444444444444444,0.02454027864668107,0.04417250156402588,13.355522853931634,10.684418283145307,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_9,2026-07-11 11:08:47,Challenger - Iasi (2),Valentin Royer vs Titouan Droguet,match_431e8967713f3a89a684,feat_94aa057ae55ed75ea110,run_20260711T105936Z,Valentin Royer,True,2.2,12.093970122632479,0.01209397012263248,0.5722157955169678,0.45454545454545453,0.11767034097151324,0.05,14.512764147158977,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_10,2026-07-11 11:08:47,Challenger - Bogota (2),Nicolas Mejia vs Juan Pablo Varillas,match_cae1bf566cc4e655408e,feat_80accc53d3edd2dda247,run_20260711T105936Z,Juan Pablo Varillas,False,2.6,12.093970122632479,0.01209397012263248,0.4363420605659485,0.3846153846153846,0.051726675950563905,0.05,19.35035219621197,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_11,2026-07-11 11:08:47,Challenger - Newport (2),Adam Walton vs Alex Michelsen,match_663ffc2b7bfa2d67cb6d,feat_f8a44a4109c0d6e8489d,run_20260711T105936Z,Adam Walton,True,2.7,12.093970122632479,0.01209397012263248,0.4516088366508484,0.37037037037037035,0.08123846628047804,0.05,20.559749208475218,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_12,2026-07-11 11:08:47,Challenger - Newport (2),Alexis Galarneau vs Jacob Fearnley,match_50d443b43f6aee55ae8f,feat_00baa368ed42b586c844,run_20260711T105936Z,Alexis Galarneau,True,3.0,12.093970122632479,0.01209397012263248,0.47889548540115356,0.3333333333333333,0.14556215206782025,0.05,24.187940245264958,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_13,2026-07-11 11:08:47,ITF Men's - ITF Men Bastia-Lucciana (2),Florent Bax vs Laurent Lokoli,match_80b1913dd2abbf54fc3b,feat_c482767c2d750f2a0fa8,run_20260711T105936Z,Florent Bax,True,2.4,12.093970122632479,0.01209397012263248,0.523189127445221,0.4166666666666667,0.10652246077855426,0.05,16.93155817168547,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
bet_20260711_110847_14,2026-07-11 11:08:47,ITF Men's - ITF Men Dallas (2),Trevor Svajda vs Evan Zhu,match_8ee50588a6e1c9b391e7,feat_e30de7d2005bd13e93a3,run_20260711T105936Z,Evan Zhu,False,5.5,12.093970122632479,0.01209397012263248,0.2887074947357178,0.18181818181818182,0.10688931291753595,0.05,54.42286555184616,12.093970122632479,2026-07-11,1000.0,v1.2.3,2026-07-11,,pending
