bet_id,timestamp,event,match,match_uid,feature_snapshot_id,run_id,bet_on,bet_on_player1,odds_decimal,stake,stake_fraction,model_prob,market_prob,edge,kelly_fraction,potential_profit,potential_loss,group_key,bankroll,model_version,match_date,match_start_time,status
bet_20260713_070448_0,2026-07-13 07:04:48,ATP - Gstaad (12),Kilian Feldbausch vs Miomir Kecmanovic,match_d16ad6b12643e61c3f0b,feat_e9ef4746bb04cd3ff0ea,run_20260713T065249Z,Kilian Feldbausch,True,3.4,5.401387906783801,0.0054013879067838005,0.36210429668426514,0.29411764705882354,0.0679866496254416,0.05,12.96333097628112,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-13,,pending
bet_20260713_070448_1,2026-07-13 07:04:48,ATP - Gstaad (12),Clement Tabur vs Jurij Rodionov,match_7a5a2a8710398a2c343e,feat_d345019765bb301c6805,run_20260713T065249Z,Jurij Rodionov,False,2.3,5.401387906783801,0.0054013879067838005,0.48490309715270996,0.4347826086956522,0.050120488457057744,0.05,7.02180427881894,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-13,,pending
bet_20260713_070448_2,2026-07-13 07:04:48,ATP - Gstaad (12),Raphael Collignon vs Timofey Skatov,match_ea9ba8400e36b75afddf,feat_f05ebc7a9d2262590b78,run_20260713T065249Z,Timofey Skatov,False,5.25,5.401387906783801,0.0054013879067838005,0.3065721392631531,0.19047619047619047,0.11609594878696261,0.05,22.95589860383115,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-13,,pending
bet_20260713_070448_3,2026-07-13 07:04:48,ATP - Gstaad (12),Alexandre Muller vs Alexander Shevchenko,match_45a896bf8e310d6e7eed,feat_287c96f3ac24a823e136,run_20260713T065249Z,Alexander Shevchenko,False,1.6896551724137931,5.401387906783801,0.0054013879067838005,0.6453776061534882,0.5918367346938775,0.05354087145961062,0.05,3.725095108126759,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-14,,pending
bet_20260713_070448_4,2026-07-13 07:04:48,ATP - Gstaad (12),Jaime Faria vs Stan Wawrinka,match_5bd0d460974322e9f308,feat_609bc816092c261b6344,run_20260713T065249Z,Jaime Faria,True,1.4444444444444444,5.401387906783801,0.0054013879067838005,0.7171191573143005,0.6923076923076923,0.024811465006608246,0.05,2.400616847459467,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-14,,pending
bet_20260713_070448_5,2026-07-13 07:04:48,ATP - Gstaad (12),Juan Manuel Cerundolo vs Zdenek Kolar,match_d1769cedc7f7bf7d13f5,feat_dde856074ec002dc050f,run_20260713T065249Z,Juan Manuel Cerundolo,True,1.3076923076923077,5.401387906783801,0.0054013879067838005,0.7876362204551697,0.7647058823529411,0.022930338102228554,0.05,1.661965509779631,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-14,,pending
bet_20260713_070448_6,2026-07-13 07:04:48,ATP - Gstaad (12),Pedro Martinez vs Yannick Hanfmann,match_de2746c7aeceafdc9180,feat_83ec70068ccdda321a55,run_20260713T065249Z,Pedro Martinez,True,3.75,5.401387906783801,0.0054013879067838005,0.3852930963039398,0.26666666666666666,0.11862642963727316,0.05,14.853816743655452,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-14,,pending
bet_20260713_070448_7,2026-07-13 07:04:48,Challenger - Lincoln (5),Hiroki Moriya vs Thomas Fancutt,match_d414a623664da5e0e1ce,feat_0b70f2d26dc3fe7bccc9,run_20260713T065249Z,Thomas Fancutt,False,2.55,5.401387906783801,0.0054013879067838005,0.482677698135376,0.3921568627450981,0.09052083539027789,0.05,8.37215125551489,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-13,,pending
bet_20260713_070448_8,2026-07-13 07:04:48,Challenger - Lincoln (5),Keshav Chopra vs Dhakshineswar Suresh,match_ffa86ee317003be19150,feat_3d01cd180370ac75403d,run_20260713T065249Z,Keshav Chopra,True,3.9,3.3210417284231175,0.0033210417284231177,0.2792700529098511,0.25641025641025644,0.02285979649959463,0.03074248494773075,9.631021012427041,3.3210417284231175,2026-07-13,1000.0,v1.2.3,2026-07-13,,pending
bet_20260713_070448_9,2026-07-13 07:04:48,Challenger - Lincoln (5),Evan Zhu vs Yassine Dlimi,match_27d145d21c68413d816f,feat_fcb436721a96f41bf7db,run_20260713T065249Z,Evan Zhu,True,2.9,5.401387906783801,0.0054013879067838005,0.4093373715877533,0.3448275862068966,0.06450978538085672,0.05,10.262637022889221,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-13,,pending
bet_20260713_070448_10,2026-07-13 07:04:48,Challenger - Bunschoten (9),Max Houkes vs David Jorda Sanchis,match_8147334e81fa782eaaf5,feat_1036c8693614d42c83a0,run_20260713T065249Z,David Jorda Sanchis,False,1.9523809523809523,5.401387906783801,0.0054013879067838005,0.5422046184539795,0.5121951219512195,0.03000949650275997,0.05,5.144178958841715,5.401387906783801,2026-07-13,1000.0,v1.2.3,2026-07-13,,pending
